,organization,position,link,location,date_added,key,real_link,title,type,description,company
285,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPueWpACE4IMUoEbXJ7FRG1R0Pnqv7TznpN3tZdtnaipOHDw7Yupf8GYCVfNqD3RIeVf-QsMQxzig_19NgNf3oiqe_fGEW8qDvq1ZgAtwGHxt8YGsODNeGV4LxgMk56JBztB0Twm3AyxWkn9TUuRldNYg==,,2021-05-13,careers.google.com,https://careers.google.com/jobs/results/89778131461644998/,,,,
286,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSt12peLgcTblUc3ZyLq8MV13HPEjaGHYW6mLg1cuKt4RxMKKnqzu3E5bXW8dSNRnT49F89zazN9qoNnsaiSSp1l8kj2EeWx6iI82v69q57PYLlh-VsHrGixAnYUjW1NxBKPwExTS9uC_T9XDxMAPTc_Q==,,2021-05-13,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Research-Scientist--Quantum-Computing---New-College-Grad_JR1942193-1,,,,Nvidia
287,Northrop Grumman,Job Search,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSgDCy7637ASRTZlgRH7LMmIGrMOG71UJa-ac48XwDqzyVSa7JK4BB9CMk11BP5KBsMriBr5Fz7ec_R1fm0BTu-qwazNNIiVPIbZAovFRePq0DSfFqqmmTMgdvS7f-kznYCHwwuEpHMnZCIR2HStOHqhw==,,2021-05-11,www.northropgrumman.com,https://www.northropgrumman.com/jobs/?category=Engineering&fof=1,Job Search,,,Northrop_Grumman
288,Deloitte Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPeFKusq5AKqOV2KYIPSGJGem_CpBFTdyhoWeLXRv1ayrxDJGn8ApQfHVs4ekFidQf3evX_AxC4axUmzomfBBZnh_nIiAHStgYvWipIdziRDyXr_t9QPUqRIxQMdRZD_M36dp1g4KratVdryOgP4EFuMA==,,2021-05-08,apply.deloitte.com,https://apply.deloitte.com/careers/Error,,,,Deloitte
289,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQP3x-xqEke_kcOCqnHLz3v9OkfGoaPNDnOnQZ1-UgMtK5dlJGnsDQ2ZZ681GjmhjVR1rToA0D0bTt9N7VqsTL87a5PItSBvsyqqPOHXV-DOpRCChj1cc64HA-g6ZRFm3rllKxVL8k5GewR8uyHmn36hA==,,2021-05-08,careers.google.com,https://careers.google.com/jobs/results/109624006065169094/,,,,
290,Toshiba,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXVCVRCsQ68FB0LIuiaiGaUI_pz-H0Hp5nHpo9kyjL_vgA5I6Vwk018sdjDiOKSHsK97aWhX5VM6c0f6or6uNzMU_kggJlrDCVcKgC5jinrABvCccEM-ChU2ot2Jl61VMr_5MP9-jMizg4tcjq2kyk3oAA==,,2021-05-08,www.glassdoor.com,"https://www.glassdoor.com/job-listing/tai-technical-marketing-manager-toshiba-america-JV_IC1146798_KO0,31_KE32,47.htm?jl=4027514818",,,,
291,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPuvFjX54MmblUWFhNQef_wyffVGpR1CQXSk6ER6Inygbxo-fn6-3t3SAyr9OhtCorkeaxUrLTyjO4vOx9eLkLub_Yqs1KROVWEAfEoAZUG4bvM3SW5KsFAyPSgyMP6DSCbearCKpsUAWg05t5yHKHHMQ==,,2021-05-05,careers.google.com,https://careers.google.com/jobs/results/133431022000710342/,,,,
292,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP8AfjwCe96K3yjqU0b258mzQlRiqZoKNVweeHcGhE-xFUBWFRNHxiesHW9hq30lcxVhiRY_aa7yU4SrcG6_UehPnaApbaGqxR--AvGXkUILfeQk-L50caDeOHNrSkWaf8i-mTKKY5Qh3Cr7xbg6-Yi3Q==,,2021-05-05,careers.google.com,https://careers.google.com/jobs/results/138383222372213446-open-source-lead-senior-software-engineer-quantum-ai/,,,,
293,BP,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPAWxudAt2JMlAjlAFl6XEsioNKsKn24_UBEpxKgTvHGJ4Qqgap6Z5LPzhyEDWX38AaEncBJVM223S1Dm4gBAd0mlwCMOlwrW_0XLkI2jeCf6QUZ1vxqOtQrqf4bxi23xA8KuJkUcxBveJmuqL3brhVAg==,,2021-04-28,careers.bpglobal.com,https://careers.bpglobal.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25078&siteid=5012&PageType=JobDetails&jobid=142583,,,,
294,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQKbdW9AVr3CbBO2n5ZCQfMEAGiOadYl0mU7pcPF57kR8SjSQScftz5iYUeuW4Ipy9HK5bCjyXllVuAJJnfTXewXSaXFaNGAtg5PSm9NU9XMhS08vOG5dBt2m7y5AwMOr-JbSVtB9nSlk-43D5fJgdftQ==,,2021-04-24,careers.google.com,https://careers.google.com/jobs/results/123112293064942278/,,,,
295,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSvcyilQ3IPCMTB7V4UZi1tFUZplvbiDidYlIUtwiug9BhXq4cDkWrN3kH540U0V006tqPaAmGtHuOQx7N-05KaMGGBSC9XvOPMFo1vlJlzwSrX5zc8DSaPBVAApoBJ-wUHHX1kN3jpYBSPc8Wx3TPShg==,,2021-04-23,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist--Quantum-Computing_JR1941696,,,,Nvidia
296,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSuiwVbOp4gIyh7wYetLNECbx_zvhF3Cky-D1ao2O3MG-Rc3KvJS_Sk8H1ZstwymWihHYjzCtAFBgWj2XlQJGOrF3SmRp0Gfu-ko5zd5zCkU0Hgen2rxm90iWFfmmm65kAb2BzS5oQC1LmH8AbUKt7dSA==,,2021-04-14,www.glassdoor.com,"https://www.glassdoor.com/job-listing/senior-math-libraries-engineer-quantum-computing-nvidia-JV_IC1147439_KO0,48_KE49,55.htm?jl=1007515418277",,,,
297,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSuRXtLzVyXc6N46XCZ-8fQ5AuLoy2pRAcIykgJrKVnH70cyWNJh2nmPo8NC72thX27MfGn_1Khp-mK4sD-WZMp3eA7-QhrfLOy2OKYzaRIlsQ-86zzVZGo8EDuayf-f9FWWQE9BCja6tZ2tH3bIEs9vw==,,2021-04-08,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Math-Libraries-Engineer---Python-APIs_JR1941232,,,,Nvidia
298,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPzM9WHbqlAAa9TsbWfcX0rK-W9sJ6HeZuyy_QOS5ox2liQI4C5ei_cYmtYctpHuZCvSMN2dfjnFKQbYv5xTDdpd0CWbFfJ_Gvv_RpI3OMufi5eI3amU9q1LNeE6QNCs7NgiQzpMmVEIHIJB3is--KmJw==,,2021-04-07,careers.google.com,https://careers.google.com/jobs/results/111219680904913606/,,,,
299,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP3V5PJ_YmK8HEdISfHMPsruumDYmyAgh6Zm98EEwYAXs9Dpk5sPrerccP0VoYO9r1iJ_PA13rqBhdWM9aYqlU_Z9d6Jmx2zViHqXFB4YdtI3PULM6c6nuQqpr4YChi1cw8TBAClyDQeqNF90RS4s556Q==,,2021-03-30,careers.google.com,https://careers.google.com/jobs/results/123582332486460102/,,,,
300,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSrowR3JMtfQlV1BteKSA4Nynh5AZwDr50Qi_HJRI7gOL6k3NRkYo-rrElzQUJj3P5MNUtUSpLeTo9dF_B1uwaYByhmgxfoavfK-3a5_iWNYhZXvEQranjN0yvx_4Pg6PCLE-XmasGFOC-v5ErEu-fUCQ==,,2021-03-26,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Manager--Quantum-Computing-Software_JR1940702,,,,Nvidia
301,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQJjdAfGLmag3sj6YgA31Fy6oZ8c-4DUhDl1FXl14tF2TBFtbpjLcHW4ASX9jOL2ghD8eyBZFz-LDGADn_iu8gsdPgrlAPEePdvp6Z3BfV_RxzFw624-7KRNGfJ-NQaLUr5Ha28naxIN0SzPErEwoplWA==,,2021-03-11,careers.google.com,https://careers.google.com/jobs/results/92121295530926790-research-scientist-quantum-to-classical-interface-circuits/,,,,
302,Toshiba,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXVGCsz4IubrRsG8c5gFKh30t4tZ91Iv92HrapsIdL5ojYCB8teMDapkA6VtCm40WCy140Xwdhw876uV02zH00PuZfF33b8U-OjhgdBys0smNIZmQ_9TZz1QdamlVGr4vATjbVoTt69f4TwpIHQH0hX19w==,,2021-03-10,www.glassdoor.com,"https://www.glassdoor.com/job-listing/tai-technical-marketing-manager-toshiba-america-JV_IC1146798_KO0,31_KE32,47.htm?jl=4027514818",,,,
303,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQFXPqud-j4M06EC0Yymy9M3rysQdDNd0yFH-oWhcWHdZBXj084ECN164Ik7aJ3BjOpmjnqE2pg2HPw2LSB7r5J-Ctfn-P6tQWqIU4RdLzD8yqCnTQ9LgSA3eOjzLF5L2hwYX8QextUp4vOL66XpwAymw==,,2021-03-06,careers.google.com,https://careers.google.com/jobs/results/127961920759046854-quantum-systems-hardware-engineer-quantum-ai/,,,,
304,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP5WwxpWqsbr7LZydtbxbq9VGLCN_8UDO4XAXaUbpZeVwOCzTPM11tVVbA_abHL-e6g0xNB93QLu6z3uv7KCKYFqE9nlTLcP1gLnqEmsOLdQ1VXRwNLGMUcHjlU-0Nt3GozihXXl5AIyvA84BQqkglavw==,,2021-03-02,careers.google.com,https://careers.google.com/jobs/results/90385442756534982-measurement-hardware-engineer-quantum-ai/,,,,
305,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP7QmyVPxXRefgWrS8GCFRpBUe7u3EEMu5Q1VwPxz9urpQCMAU_DebSsBPCWje-3ouemzvG8DvrzV8fLCW0yEQd8aJq1L8W4Q5DqqdRTlhXgW7kOIjnP_hJsF6Z_3_w_uDaE7HlJbEK3OnzQD6RZfnONg==,,2021-03-02,careers.google.com,https://careers.google.com/jobs/results/122420813543416518-microwave-electronics-test-design-hardware-engineer-quantum-ai/,,,,
306,Quantum Valley Ideas Lab,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUI0a8BeKgqpQ4a3rvs-v6toWGA-0vwkdis6CyggfsyAk_kvxKvCRr7DF_DbA91RvIegim2aXhnWShCdM2XIaqgEUUgyu99n1AOd_--6E6_fss6_xmhHXO1fyFi33Qmk0aMzXrAdn_WcE0oUQuEjGmqtw==,,2021-02-27,www.qvideaslab.ca,https://www.qvideaslab.ca/careers-3/,,,,Qvideaslab
307,JTEC Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXRqrTuhC_szI5JuOv-HZcZiBOIBZnrIao7d9v6sBsZU4afxut8tufxSQZ45HFc8eYe0vb0tGSByo63f7LrmnM7wfmDU3zWbBsY2K991ByGLKTTlji357JudzDJgStEcoJYMpI6Mnbg1MCO442XWtuRxTA==,,2021-02-17,recruitingbypaycor.com,https://recruitingbypaycor.com/career/JobIntroduction.action?clientId=8a7883d06fb6ed51016fd48e70661eae&id=8a78839e700909e301701656f0913e7b,,,,
308,Quantum Valley Ideas Lab,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUHnfjD1ZK_VhWIFyMHWCzueVoAgRcNavCbBdGX73AH0LPilb4G3nlEFlJESOlDigWm83I68ux3Zim-GckSoIW-eH3uRvJ4LsCgAajqYpK_E4-S3vJ1vSPB92OwGWfnFCAZtXVw5r5xgGJ8sVFx6yhmFA==,,2021-02-17,www.qvideaslab.ca,https://www.qvideaslab.ca/careers-4/,,,,Qvideaslab
309,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQNH9d9qpHpqf3hd5Gtcdf0WRgriUqxM1DaQjqMThjypnjDngYC0wPbjDo8W3TxTW08Iom0NNeCxQaEApub5LCpiiPjyvf5LcIpg3kdEAIt5Tp7wyfL7watig7TR9XJmHChOyiAfI2_6ujBQy143spbpQ==,,2021-02-05,careers.google.com,https://careers.google.com/jobs/results/123112293064942278-software-engineer-error-correction-decoder-quantum-ai/,,,,
310,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPt8PpaMbof-WMYus47iuvewQJkx6umH_f0xJz598zPUCDjVDt4rnYy1oycfXOiZLyJjAWhr8LHioWgIe2eP1-_iAfGC5JYMCxiZaznuZpiEiFQA4UtPny-2-wDiJDFo_NZiq16DXHMLT2zkQRWM4vo-A==,,2021-01-23,careers.google.com,https://careers.google.com/jobs/results/111584050684011206-cryogenic-systems-hardware-engineer-quantum-ai/,,,,
311,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP-sOvnkvk4FfgltshgpHHluUHqehlfUA1bOCjwEtpk37Tki6_u28bOncj8Ksv0Gi7VBaGTR5c3_59vXWteV_o1dRRvoFcoHXUlyM-VOadyFRAx1cv1QtA5VCQNHEDXGjqJrwzpsIpA7YfOnVTlbKqNtg==,,2021-01-17,careers.google.com,https://careers.google.com/jobs/results/114367541947572934-product-management-lead-quantum-computing/,,,,
312,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTERJ4PGB0Ulk3XV02_j7e0iV0DC29CmvNosT6ay8JdHToZ-wNqCvG2KsNVefERj_hD6Tk_0ueOqfNWxosl9kadVnIdV58_vDVb41VVEwOsMfenU3kLMVPZrxy-XYegWb1KK2iuwcG51ZDOTwtoqi7bsA==,,2020-12-02,pasqal.io,https://pasqal.io/jobs/quantum-hardware-engineer/,,,,Pasqal
313,Quantum Computing Report,Technology Editor (Part Time),https://jobs.quantumapalooza.com/u/BgAAAAABjYXT9T7x7AWqScAF317QTPmPw6tf8pJkeQeg1xUnH3vncKXgmfzNq4oqBRsZhrNXAnuh9hBFg2xs9GTw091DwlIF9w1F2tOfLZZ3Qz_hja-4N1_64diPn7--MkwFtugXWJ6uOGJk7VM6sYRlNdOvepnM7lQ==,,2020-11-15,quantumcomputingreport.com,https://quantumcomputingreport.com/technology-editor-part-time/,Technology Editor (Part Time),,,Quantumcomputingreport
314,Universities Space Research Association,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXVJHBzkSWRHLeDg3g5CYgXuqW4DKtuvO-moRc8HW-v1KxscYVntenShccNpNmUleCH-48Edyh2I97WI4D_HjdQNURmfRDKZfoSs50zn4Mp-6mmRB2O_bHe96T_E3TZoa-vCcyK7m0GUWj3RmSvj_U0Fqg==,,2020-11-15,workforcenow.adp.com,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=f03960f2-20cd-4828-9ae5-415eefc7072e&jobId=370934,,,,
315,IonQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXRZ7GlGiIdjSyJg9kvlYMEncXj7O-wnGG7Ndg8oHlpCFIE3UO7N9F6oGsN6ccEjLPNHNpY3xSY7B8_nFnVHpfbIwPhWwF3PIiVJai3Af9VTAq7ViuLmka53aK4HjbVSVZbhzAtGvmlVpgAXmPSe4xDpaw==,,2020-08-15,ionq.com,https://ionq.com/,,,,Ionq
316,Quantum Computing Report,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT8XKUmq8bqDz6vD-kkOtN5hdfIB3DDLkppXVMSax1wWqSLtxnSBg_gNoy7Fu5fqBk6kvAsHadVQU_W6f0adftros9-t_2CH_SyupNXYsmsHxwAn-qDcfXltBZapC7oCZ_pnyR9aRg9ZVLXN-DQun6NkA==,,2020-07-18,secureservercdn.net,https://secureservercdn.net/50.62.89.79/80b.bf1.myftpupload.com/wp-content/uploads/2020/07/QCR-Contributor-Program-July-18-2020.pdf,,,,
