,category,organization,position,link,file
215,corporate,Amazon,"Sr. Science Manager, Professional Services",https://jobs.quantumapalooza.com/u/BgAAAAABilMENnqIM3iBjKLrH4_P_aAnWe92lrnNOsFnYiI340qbBlMygK0_ICq3cZO4awnuTbth5N-zZclfYb4T9GmEFak5VidZsBpx1KPg9vPXOzeQ6gbQWSBBtTugj46y9QyrN2I9dONo715RvKrb2NV6YjxSexQ==,jobs/corporate/216.html
216,corporate,Amazon,"Sr. Software Development Engineer, Quantum Computing at AWS",https://jobs.quantumapalooza.com/u/BgAAAAABilMENGu5D1Dr4DX7nXvJQwMWSZiGbMZUt3SyESPnr_b-wfoUqjL8xpYHCaOZWnTvIMluu4KW4n1ao2NC-70_LQoZw2Gira2Zxmg5hyODE7xSM9Gf0VrHUKYCvC9PWb8Ig5WKBxIKZMZnhiAVd25kkv5k2bg==,jobs/corporate/217.html
217,corporate,Amazon,"Supply Chain Operations, Quantum Commuincations and Networking",https://jobs.quantumapalooza.com/u/BgAAAAABilMENWdOi9MPE8Iw3-lt5NLbYGVd293SsYh21MQNDkwTFhpqx6Mo-iBeYfaRm9bXODmAjPzDajRb34NNmcqnBiFOQlpR3FeW6JPP28Sy0v81O1PXCYAgBqY99ldgO3wBuNtDc0lo98VjZOzPh7nBV7ZxBZg==,jobs/corporate/218.html
218,corporate,Amazon,"Systems Development Engineer, AWS Center for Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABilMENaE-PTTNc-f_383MBueTVf10C_AqHuZAcrzRl3Exqqt4WuyNSTSuv1r1qLjGiBZqn_MVd-tlTpyu497Mkifhua4tQ2Unn1BracG2Wi-TBxT8aNwaLNhWKcktoGslHiGfBD98NCDl1T-AOerZAcHx2yQ==,jobs/corporate/219.html
219,corporate,Amazon,"Thin Film Support Engineer, Quantum",https://jobs.quantumapalooza.com/u/BgAAAAABilMEOID05wZMV41ErnZVfS1lVNlAetqPyk3PkDEY3DhEYW41_fuakHrxp_dao2y3Vb0DHrkvL5M7ny4aWJEiSvX0HiFq5piZLgMTFXMTvdDLyFY01wq5vcZuUibvsQms6V2re7bCD3sbmJIZ37Mcq21CqDg==,jobs/corporate/220.html
220,academic,Virginia Tech,Open Rank - Physics Researchers,https://jobs.quantumapalooza.com/u/BgAAAAABilMHdP6iUfr0t6WvIyGDRfCJpqImKDo4vRHNqjfRso1nJcQRj_u0jZVVOFxVKyxlCa0OimznKPzU2rxyvdwgcuoWY3aOtIc1QGFsHgakja2XCNcVfpj504-l4EB96w49f__TtZsrXeJ4R348XR9WrfNy7aw==,jobs/academic/221.html
221,academic,Virginia Tech,Open Rank Faculty Position in Theoretical Quantum Information Science,https://jobs.quantumapalooza.com/u/BgAAAAABilMHdOHMNzr3FcW72bleTmemPRNCVA442xp2ZGVkrKaqfwKFbtRv7XtY6OYBUv1SUbCo0wZIooUAbG5Q0DU_X9CmlEa3SWjT-7k6aefuDXMatFpdHPAnE0ddeN6KRc3Ybw5SHr4JiZRgdhDB4kV-PKTRkWA==,jobs/academic/222.html
222,academic,Virginia Tech,Postdoctoral Associate/Senior Research Associate - Physics,https://jobs.quantumapalooza.com/u/BgAAAAABilMHedhSRvsxJkk9LDYEt2hIuHQPArPe1MxTLwA1dBES6mjr3FoQzbgVtv4ukA8YzYE7UpIinWpz-xgclrrgdwvIjvZcbG30HcTN7dLliq2J2MnuKRXY30afgVeGKzf5JR5nRqJdvW9fQc74ZUtefoLQISA==,jobs/academic/223.html
223,academic,Virginia Tech,Research Faculty Open Rank ESL,https://jobs.quantumapalooza.com/u/BgAAAAABilMHecEN2mbBQ0dym8xUYDJ9F5lhneM0gqYpHflfkETf_gizQhe6eG23TpoYtBr_P1URxiEslHHPeP8wRmo2Rwnxy3iUfY5V6koZzFo68GfhrwWRHgyz4eFXsR9l1xwVd0-sP6Wdu9IuUThwKRefMdjCFfQ==,jobs/academic/224.html
224,academic,Virginia Tech,Research Faculty Open Rank SDD,https://jobs.quantumapalooza.com/u/BgAAAAABilMHeeJCEd_x73C7EM3YIoz3BV_lHNlOzPJIvxapG4nRO6MtulXwIM-SfMWylUTRioxKhxUVNpL1Sbi1OYS8PJ1yC9C1o1-rWCpv-AmNrYxppwVjmYlkrA0B8opfZN_ddrGz17M0c_2Gntqsjjclpe7-rqw==,jobs/academic/225.html
225,other,Sandia National Laboratories (SNL),R&D Computer Science - Quantum Information Science (Experienced),https://jobs.quantumapalooza.com/u/BgAAAAABilMHItm2G6hjCh-PQsuxLQAXXzwgI8u-m31x3ChmXLAHXDzVxy5Gc8mbbUBP0cP_x_65N-mnoR4tybaG4z1w1EWWgmXUxb24EXGJ0HrimvzHD1gO5sDhaIpa2b0rlS33pJjHn5LJiTzNn-DzT_7-9x_atOQ==,jobs/other/226.html
226,other,SLAC National Accelerator Laboratory,Analog/Mixed-Signal ASIC Design Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMHIQ5Wtc42rMTCdOPlCeO9MzLMz7A1aqJZhr8Cpb5w5I1EtoXmGGIQQt8sh0I9P4lfbM5uYJgmLaFpCd1gDwXemVi_Fch7JvKITbXCAHvkL9HUagLxutcWGL-d-X5qENqF8ZwE2eo-BVUbjq0vIByC4cQ==,jobs/other/227.html
227,other,SLAC National Accelerator Laboratory,"Deputy Director for Operations, Fundamental Physics Directorate",https://jobs.quantumapalooza.com/u/BgAAAAABilMHJWg26MI6MxES3UYkeZ8JT5SWsApXvmu6QOk-mTEAk7jXTsp4hzGGh1wIGMBNKBbtZCa3fAuW56B6vWt1zkx7Lhug83MkPH6WZygPMePcwZHGiNRXO6yFx6HfZ_vTCqxOOt_-oTrDmkWruHlVjHqP5yw==,jobs/other/228.html
228,other,SLAC National Accelerator Laboratory,Research Associate - LCLS,https://jobs.quantumapalooza.com/u/BgAAAAABilMHJgmg2k-5uqgZzByCcu0TjHPVHFlrHbwv3g2Sh_TufAct-zqmxIodaZJ1OviPvwtBRa2yL2OrpEsD5_x8zlWTwvpaNPJQvHJ3S8-F5hDBA7J-ogxrmFctBY_s74BMIwZInmdM_Vm6jxclpMBsBt1w9Ww==,jobs/other/229.html
229,other,The MITRE Corporation (MITRE),Quantum Technologies Specialist,https://jobs.quantumapalooza.com/u/BgAAAAABilMHMrLDcUQkUT5VtHzJzdiW1mM_SQNXnMupXMvU85qESGTns_iDtLpaVu73W4sXdlWvviYwibWQnpkcaXQIRa0oryODkAx3KU4lWTLUB8t-o3aWHHSOnox1lWEbmdgCTooIMck7pvCvHX3VVUS8k7DjTXA==,jobs/other/230.html
230,corporate,Anyon Systems Inc.,High Performance Computing Developer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEOfj1zBFe6_IDMhmKWtJ23cSHi93wGmiKRCJv_em4CDwW-o58nJoPYQtv5aRWwiJisK9UW3S0YjVBSWQq33E2LaG4SPTW3jFIt3KVr78UAeIZjuVi306WRymw2iM1WUY6whxFPF9iwyAGgBAqit7ph0A==,jobs/corporate/231.html
231,corporate,Anyon Systems Inc.,High Performance Computing Specialist,https://jobs.quantumapalooza.com/u/BgAAAAABilMEOicUgdb8m13pbm-g-CaHjNzwaal5yA1V46V1dVKUIQC240Cd8cr24jjpiOzUIbQD73wqh8rRq8m0jd9zg46H-rV4JbrR7ivstRcFbIiatcWMZCUlNI9AyodegRRE6ZcpJNEwtjMEZwmwicljHXyCGgg==,jobs/corporate/232.html
232,corporate,Anyon Systems Inc.,Quantum Compiler - Developer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEOS0RzYw3D5fRiTH0Q3BkJehWkQ-qBhHONLYze9VuITmlhcbmELA4078m33wziyPbzBNWQdRo4lUTApLjCy8KrWmfUYFXG6zhvd6ReWZghR6lbfQ0oEzxd4e93ZOt0x-rT4k2NAkP5SwJJOSoq_ebdoA==,jobs/corporate/233.html
233,corporate,Anyon Systems Inc.,Quantum Control Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEPVuLCz8hDCE5AHepLRgylIOdg5acPO2wds56pSqkrx2B-dQxg3sRRfr_VQDcZJxR7FQe36PUwETLvJ8a0SeAewjd0b_Z90S_K4nL9vRu_lEHhsuSI5yLEB4oMi53LPprnRQM34QdIvVjNZ2jktYQeaw==,jobs/corporate/234.html
234,corporate,Anyon Systems Inc.,Quantum Control Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEPRkOINvuOyqw7mEV3zQrKxpGlOjd2YVaQhdVGVW2cpZcR9cH7T-EQ5Y9XbIaAjLF-CSDu0x4VJQrqXjcSJwLozrV7-WkrcQCJJsxJpmIwC2yF6o_8JURFaFxL_WAxQ3NA475NbtF8N7jYdHO_Qbfc6g==,jobs/corporate/235.html
235,corporate,Atom Computing,Director of Human Resources,https://jobs.quantumapalooza.com/u/BgAAAAABilMEP1-1XU5dEQuuHZYEMzc8aaGSwKBWJZI3MUIkB-0PtaERK_q2yQNA5GmDqLAY3Yxv_rcOkvAiU1wE7LtDXXTyiW8siuI__d4CepEkRWGQSCQQrsZPw6KwGYQ_8e2DQ5QDxglU8QXnPs_SwZNovJQooLg==,jobs/corporate/236.html
236,corporate,Atom Computing,Quantum Applications Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEQCRSyuy9DN3fNM0TxefaIhFoMiH5iMb12sT0mUQEp_rs7afMIVMASwMQuRCzU87-R2nJ-yfiMJyGOyLj1afsfH1D19_Ia_3_uBIu_chfJEaG7OV998sKrLqIvM2PJuQoiTEvckm55-JuPmM_VVDESCA==,jobs/corporate/237.html
237,corporate,Atom Computing,Quantum Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEQE6RLMVpCyy0oXfSoAeSl71orBUmNO8ZGyCpLPbqqV690ZLn7Q-oY9U90ICN8D_iy9nEMpRzhuD3s2EnNgWa9Ew7MmNnCgnqj7IX68YewdsYnBHeTiMBhNz2jd2ZpyLgMF-Uf4qws8YJnMdOt8DkIFQ==,jobs/corporate/238.html
238,corporate,Atom Computing,Quantum Engineering Manager,https://jobs.quantumapalooza.com/u/BgAAAAABilMEQ4HmwivxBpTO570Cbf8eRRYAlovTBev9GXg-5WoIHe0BXa_NRRBnOl0QmdTU099CoVDcsEsscQPZut97XqY4-CDavEsZok7OHzMeBmPuR-ME-H5rjA9XVuefkR6rOa3vUY1YOc1C3Tgf88MSpcHqb4A==,jobs/corporate/239.html
239,corporate,Atom Computing,Senior/Principal Software Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEQkrlJQt09M0neJlAWY5WZ_5YDWg1SuzkFwo1QpWqS_1afuGGm4waOClmUbg2Nkct7zyghbXPCxDCUEPqDS69EG_2BK8V1bMDCzTRXtZ1X1_5Se5ZDutaV4p5eo87OXFibRJVQAI_DtZ_5TSawiSjzsw==,jobs/corporate/240.html
240,corporate,BAE Systems,FAST Labs - Multimodal Sensing and Response (MMSR) Technical Area Director (Hybrid),https://jobs.quantumapalooza.com/u/BgAAAAABilMERIT8P3EyXi5ec3874IFmBePIDib9-NmXJiwhN6JuQLKBy7Ht-5Aq9QGjGXbe4-6EVElsR_rjpM8ED8zQeJhpVapP_hHzoDndSc8TxFlWNvsejGWJAvr577cGS75aZGnmgOyioFT7S2ps67fhlPHe-Fg==,jobs/corporate/241.html
241,corporate,BAE Systems,FAST Labs - Principal Quantum Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMERm4bk8gjA7UaDmSmImYTRyO_l8x2qanGquleVFwykuaMDFykftaEKZTufMCTXchXtbjNSor8jrMnbqxyMl-n-cu2xNZT2V--79xUEwQZydO8HwyVQD9XSv-S5S-Ny_XIf3nz9Whna6oZgAChxsh4g9w==,jobs/corporate/242.html
242,corporate,BAE Systems,Principal quantum Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMERnLFfaHLhvPotlIYon-3yAC81v0pL-rz187Beb48Th6CFTnkxy0rFXjKv5P7LIiUUHOODluY6x4rhh_s2vXg8L101fWuH7nGunEiFfxVWGzmmTzh-gLih430zQSdYTMcEB-m7cc110B_AV4FIDyqhpQ==,jobs/corporate/243.html
243,corporate,Bleximo,Manufacturing Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMESRuoAuzDARi7S9EVikYGRGBMD5OkereN5vLcFJSlpOJ8kB73lIkz-pmcDRIFPDJbaTU317LHbOinBYDw8HuFizTaGEISm1c7JLftmeXySs7NOmeOlP4sFyQAjI1zU2flUuPcip0DDD6Fe1KFmnl9P4A==,jobs/corporate/244.html
244,corporate,Bleximo,Quantum Applications Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMESksBuICx9rJrXPg9XhG80sx9g-orubaiOFksKRkebIDyIdLYfR6cXuCNmO5n-wlGg4vcOvD7zW_QUrqbz9y5ADGSNQr0Og9v8zLT43k4Sabv9k5ZKyKPo4SbEyMwEY289i85oVGLTTDrW2N8fC7dlvg==,jobs/corporate/245.html
245,corporate,Boeing,Experienced Applied Physicist,https://jobs.quantumapalooza.com/u/BgAAAAABilMESP31f2QcXNBCn5Ix4C_pc9zav1kei2Y4v0EtQoEFoGa2CfZIkf43dEIC1GJZt-Cb7eEJyoHfY1sawSHLyD7lNf_UiOvnUtofpUw12qIX_Cv3pjbPboDpMR0mkrY4tGMhwyCjCwVQ6irJLOTNoJmSHKQ==,jobs/corporate/246.html
246,corporate,Booz Allen Hamilton,Photonic Integration Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMESY71uNY5XW23Rk9yG0uSpMk9Tz_OVmnnlrro-nrSauw6wtx9eRdzggbbxH6c27ySjKos92M1Y4UnuPQISD8CvPFqa0RK6wzOQjfLmJyVDA6RG5W05Z-rd07nTbU1u4bu4LBcfsZXI3TZeQKbYHzIYdA==,jobs/corporate/247.html
247,corporate,Booz Allen Hamilton,Quantum Computing SME,https://jobs.quantumapalooza.com/u/BgAAAAABilMETd1uHRLlBIuppmYYM_Q6ixn_HF9UMldXTGWepcat3Q6bpFEpa29xcrAXQJkdR_IFiNOOExBUQWbVvLTzAt9Rd191Q-CH3QWkoZPN5Bjxhv6j87xjW3ZZuzkwcwNJVyi0y00LEIX1cKlT9CvcRktZSpQ==,jobs/corporate/248.html
248,corporate,Booz Allen Hamilton,Quantum Information Science Consultant,https://jobs.quantumapalooza.com/u/BgAAAAABilMETR_48yVaun5Fl7dUTO-Q7gGPpSwEXw6mS8thGwCAtZ8IpdhvyZyjkdmRUt6gg8e6HHJvaRIP89G3iafJsFSUby_zWT8incD-KzH497u-HpThKrzaJdYygrO1BP4IIY8foaTMfs2MP1Vl62r76LyGkeA==,jobs/corporate/249.html
249,corporate,Booz Allen Hamilton,"Quantum Research Scientist, Senior",https://jobs.quantumapalooza.com/u/BgAAAAABilMETYFHlmppkan1PCBw9NbY4v7d9Ty-liF2hyMOjWU5dhnjuoN-Sxj1lzdVhC9fuL7lY5C5xViIG6fY-2LN4pOmEmLsnoA9wr9DD5Pm3PJJryWWYL_VOytPZsIXdryi9jIA37vbHShjJMcii23vLHJEafA==,jobs/corporate/250.html
250,corporate,Booz Allen Hamilton,Quantum Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMET7shgP1MyEOjBDb1Lbehqcn4j7jT9-aqH_dlpw04tUk3KNiriAwuVNzcQ4RhwnAWp2uG__O1vKlIj6-Fux6U4_X2HtJKLyu03xlw5myB4DexKTR2CiBpm1YGLRuKiCOoRqoUFnPmHJC2RD8XzkmQQbQ==,jobs/corporate/251.html
251,corporate,Booz Allen Hamilton,Quantum Sensing and Materials Expert,https://jobs.quantumapalooza.com/u/BgAAAAABilMEUZNUL4dnFEmRg2K5MPWLOW8EHPBKnGdcqh00G-Z8B-mM2M_vtexx94X8gNfQNyPRo8_i6A_qi0gyObG2dO3uMkzjrIY248gEAOOMwRbD4M0wJBBr13-s8sbTjx__g4_dFdQINkHel0v4ujcYBfkRM6A==,jobs/corporate/252.html
252,corporate,Booz Allen Hamilton,Quantum Sensing and Materials SME,https://jobs.quantumapalooza.com/u/BgAAAAABilMEU7yG3PaNidAWdXA6krMBQAuAu5hz3RU66Tjs3WoLDWC_gqRMmIiSFKU9QZmbsmMmI5i4scH2zZvH9lFcgY1qBN67B732QTUUHdRZSBy6vcxdEpWWpY2mJ0CBZcFdM7YenStFfkKa-OQnfbIxdEGwuZg==,jobs/corporate/253.html
253,corporate,Cambridge Quantum Computing,"Enterprise Sales Executive, Quantum Software",https://jobs.quantumapalooza.com/u/BgAAAAABilMEXUEa8-jThGGJtBUVUr4Jd_XoaaqyXM5RdCn8Fh7GHZ0SGEgq-MZ4cxgE652jj2yz0Gr2ci_d23JauuV8YYn21DtLtKAGBigLsOLuep6WKcVq70IUA5epj6sxcbAOdhI9ghcQKkAZr55_m2wkI9UQgpQ==,jobs/corporate/254.html
254,corporate,Cambridge Quantum Computing,"Enterprise Sales Executive, Quantum Software",https://jobs.quantumapalooza.com/u/BgAAAAABilMEXZOZ0MxZUc3aiyUy5CrtCmwxfbM05hCyxDgrC_eXUqujbM7UssdNq2pYx2WVN1sQN5rcDl1D_hpz-gTGtPRTg4ObqeZXhzNfAnSeA8URGlEAvTqLn0XDzXy7iZTXn6whpStvkt3c20NvQQvgmVxd5qw==,jobs/corporate/255.html
255,corporate,Cambridge Quantum Computing,General Interest in working for Cambridge Quantum Computing,https://jobs.quantumapalooza.com/u/BgAAAAABilMEXh4a5QkZw_7_e0c6ONS0M19oKrIwgbMbHjXIFGEg1LuKgqUR0f7zhiHjD_lcsp_LZh66qzqtrVJPe7c2IHyEixViqS9JBSnWYbdw8oUYgBKs44vPQ22ve_1BdspRQbW8WA2Ww4Xj-zDhtcR8xdWsx4w==,jobs/corporate/256.html
256,corporate,Cambridge Quantum Computing,Machine Learning Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEYTzgKPwZcoaNQYUkeTHddx8o7JIgvC2rxs6-H79V-CL1LLFHU0fwmk8zIUG1DuJW_CStH-61i74D2dCsgVW49nGQ6jhiaE9S6FUEZtvsazoLvQVu-33lYppmOeCxo5Qa3S7Fjh6RGBB-cyq8jvYsrfg==,jobs/corporate/257.html
257,corporate,Cambridge Quantum Computing,"Midmarket Sales Executive, Quantum Software",https://jobs.quantumapalooza.com/u/BgAAAAABilMEYuKNsiSpToEwQwecpKeGdRcgU6mvIqogyNoM2NM2WA9caJ5am53Yf5pzII6R1yM-Jz4a6npSyGOvDVf-29l4Y0Czu3LD6obW7_ti0nTURQwAuqPbZB286bWpKYFZbNF7fVSCp7QorAHqb1LWpbkmtHg==,jobs/corporate/258.html
258,corporate,Cambridge Quantum Computing,"Office Manager (Bromanagement) - Germany, Munich",https://jobs.quantumapalooza.com/u/BgAAAAABilMEYHxddBOBfEX5CIOReqWhWsQSobdIGyaBunK-mLwpc0Z2j2Co9Wpqs5VD23PTmyjUan2Wqf3H2XGMYCChBRQpS51VlLplniq4_wJN3rI3eykLsEV59QP7BxXhNR4L88asDIS4oiuNGaxrimDstZYmJiw==,jobs/corporate/259.html
259,corporate,Cambridge Quantum Computing,Optical Systems Engineer/Physicist,https://jobs.quantumapalooza.com/u/BgAAAAABilMEYZ7d_eTQEG4ev9ToXPtvQbGY20Zxg1bD95wvuYCcDfbUkxqaF86G_3W_li2vK5H35IaNuodCPPhoHpKjss7CrXS5wLOqYhOryezUlFidag8VgRkW35aHFr4QYiqZr1257gZXEhxdbbuQ2cy411rhr9g==,jobs/corporate/260.html
260,corporate,Cambridge Quantum Computing,"Partner Manager, Quantum Software",https://jobs.quantumapalooza.com/u/BgAAAAABilMEZmRL1fQmQAGv0nHa_ae2sJQFDf6LCYY07bJHvnWhhWz9NuKqWMuZva_JAWI21DbGm0cwYVo1AsU5lCdF8G5E2v547EMfyT3DYMM5-4-FF_dp6-LoVszyA48Itt8AKpqnrDBnnGWqIRNzRGxnJD0blwA==,jobs/corporate/261.html
261,corporate,Cambridge Quantum Computing,QAI/QNLP Research Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMEZ71T2WbxdklS8jTZ1CsTOL4qlPu-Su6-iVURA4BX-O8XR-bOWOL7pJCYoFXJ9IMrCbUAnknHzfn9vFV1eQ-7KIX-GKfVwNf6_sTGPeeA13dedrAU-ncLsjais1kp-vrutwPWtef9VdofwvtYiZcBBZQ==,jobs/corporate/262.html
262,corporate,Cambridge Quantum Computing,Quantum Algorithms and Machine Learning Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABilMEZQM7BlbOU0Xk22nWohnuZeB-WKiCi0z4j5bOb_OItZu7ePUgCxdx-A7PgDJVEcmI5CJLI8GQ6yccUPLEpueDA9o_GMGOWXrMZe0QEC5cCX5HuiYhgfawyQ0ddjLQ6mmEWTPbJX5wulhoxktzx81SwDA==,jobs/corporate/263.html
263,corporate,Cambridge Quantum Computing,Quantum Photonics Engineers (Various levels),https://jobs.quantumapalooza.com/u/BgAAAAABilMEZ9WTQ7mRc5sCdy33GcAhTJxDTGTYA5YS-ut7jNZ9r7rT7FN0GNfpatXC0usjHpYXKv4JPaHKIF8V1c4LquRwL9DvSPRIC2c7qqmhDW8QeyhGx1sE3TyMA2TdOBJCNAUE5lcOvLV0OpqrUTilpjiph2A==,jobs/corporate/264.html
264,corporate,Cambridge Quantum Computing,Quantum Research Scientist - Circuit Synthesis,https://jobs.quantumapalooza.com/u/BgAAAAABilMEaZJJWXX8ralQFrh2NHOKBplfI_kCmXP5DhPKOehW_Ip-q3uO3_w5KZvma9zdNM98woIqR96HScHT9_Vzbnafw6TEGreKOb0f_P0VCsDslEVboM8Upailk5qzFusARMsvkli-ArqAuV5WZWjgUsHU6aA==,jobs/corporate/265.html
265,corporate,Cambridge Quantum Computing,Quantum Research Scientist - Germany/Munich,https://jobs.quantumapalooza.com/u/BgAAAAABilMEa6djCS78KwFONnOEeJ3ki9Tkw5hqNFt4RSvPzEbXv4_l--6IMa8q3_Aa1G1y7f1pGIUykfRlRQswESlfPZhaK8A1a4KPPttizg_4PSyqi_z1OWfnkuni3m-JL9AbKJP0LEUut_Ooi6tTAd8f1kq7Bbg==,jobs/corporate/266.html
266,corporate,Cambridge Quantum Computing,"Research Engineers, Natural Language Processing (NLP) / Machine Learning (ML)",https://jobs.quantumapalooza.com/u/BgAAAAABilMEa2-5_024ZlREEdx2tE6UNPlDGFSQ8QvmnjcqQ-omcaVFyYlgQ2oeT_fsKrZU4ZG1Sc5PMP26GYbBQyt0nr7a_k1VY-SMpx0BdLkErDa7F5gBSnX4EXaWpSqwLcOjBpThRZr1FeIeYAYBO_4KG-Lrnmg==,jobs/corporate/267.html
267,corporate,Cambridge Quantum Computing,Research Scientist (Theoretical Quantum Cryptography),https://jobs.quantumapalooza.com/u/BgAAAAABilMEaO_1aVtUeqJAejSDEIPWO4gV5zq1ffBNFlmV1dZv08kwywBWIaVxcnz00Z5Lc-g6fGZOcNkPHe1GD57VneP7jKhECUFtWxZy1SCJOJ-aPsy3Nm9QphT_EE3opWbgUnhaYXvKyd1xGezJ4vEe52weaBw==,jobs/corporate/268.html
268,corporate,Cambridge Quantum Computing,Research Scientist - Cryptography,https://jobs.quantumapalooza.com/u/BgAAAAABilMEbWaES1c27_slR5FzpQnx-YN_JVtuNWZ1MD6jWuD7w2Axli7qOTi510tSdxCOal_3xZ23KSNqV42_XMnIwMwAs8pYpEZ8zYGZpZuDfopVx_HyITGG0HAedSI6hN4jTQWvFjEJMJgUlqwljBGQ-7vpJJg==,jobs/corporate/269.html
269,corporate,Cambridge Quantum Computing,Research Scientist - Cryptography (for Quantum Cryptography),https://jobs.quantumapalooza.com/u/BgAAAAABilMEbdI4Pp6FFvCzU30lOOgsM2T1yQ0aCVIWK7-dNFscDmug6QRaqP33s_lxwIgadEZnzk1YK5IRvrV4H-d_OBbWjhcgmPI0qwBbhaKaL2edWb-DqFKX_QrQKy9wjfbDHf23e60kpMMQsXont_nF-HxPmsw==,jobs/corporate/270.html
270,corporate,Cambridge Quantum Computing,Research Scientist Applications (Quantum Chemistry),https://jobs.quantumapalooza.com/u/BgAAAAABilMEbLBhcEkDrLANTqA4UIssOPdceGvbzQBigtmNchakQuGyoHf5fMeetxuXId46M2qXCYbA4ATJpsOhZ1JdDzSrSdFNCslgR5QHbpMo_xw-Npjt7WKJILxHdlhuhADB-OFTsfMvWp1qoLVNNuqv0sV5x_g==,jobs/corporate/271.html
271,corporate,Cambridge Quantum Computing,"Research Scientist, Quantum Algorithms (Cambridge)",https://jobs.quantumapalooza.com/u/BgAAAAABilMEcJShOt3UWjS6jxChtaIM7Rq6C6F-LvZ4OuxmP1VIhoo8OEEgHjCGxFf1UZHhx8wnW5T1B4ekQlBDCsTkxs9UtoQ2LGlaujyCieg8sr9_nLF7UjvTeo4aSi1SvKOFe5U2bBj-NIuJetqUD8_vzzLuoPw==,jobs/corporate/272.html
272,corporate,Cambridge Quantum Computing,"Research Scientist, Quantum Implementations",https://jobs.quantumapalooza.com/u/BgAAAAABilMEc394Q3oDZiLgH_AqXtLz_iXr8hW5jCv7ADUS-UZy6u5aYmC-0eu-OxGSPAzkmhYiXzFG-iwVY68q5oewjJ6Q5OQERl2skK4RUuDgp4xAUZxuYgMjchTeDCdcEjkrYuq_rFBvTo5imTFrpSTS4JIAtyg==,jobs/corporate/273.html
273,corporate,Cambridge Quantum Computing,"Research Scientists, Quantum Error Correction",https://jobs.quantumapalooza.com/u/BgAAAAABilMEcM8j_FTZ78RXBIeyxNf08vclZVcLXe0I3jlXC8GaqDYkTOWMsSNOnL2PLeDoA2nIdP4GhbYSEHhxd7EMg17XJZw7M_AF_OHqGbVCOD5owYFIsu8DaGX25u6YyMoRX1Jz4jKFCu_QHy3VkuOTurA1a-w==,jobs/corporate/274.html
274,corporate,Cambridge Quantum Computing,Sales Development Representative EMEA London / Germany,https://jobs.quantumapalooza.com/u/BgAAAAABilMEcXNqUjXrF24DIROkAYqcfqbL8qcL0bimbt1G99QMWxfE7PIdWBiQ3652ko4hGC3vJEf7uZJrk__VAuGBsH6v1okXNiCIj2hppssJVc4_BpN7pM9d9zcKo2K3im4CRcibxG3i5NWwEACvt9GSorm39Ig==,jobs/corporate/275.html
275,corporate,Cambridge Quantum Computing,Scientific Software Developer - Quantum Software,https://jobs.quantumapalooza.com/u/BgAAAAABilMEd-b_KdQdHMivScNCZSPharyTZnniz3ICE7_ib7Z2Iq4DG1lk3bS3HN8Bmc7Nkm26SyGhYN08npMsXqc-KqQPQbxlFVV_B6Ll_jl9RstjnoSDusQPjJKir2YhBlxqr07GUwiR2cLeQiBKF1UddXoNAkw==,jobs/corporate/276.html
276,corporate,Cambridge Quantum Computing,Senior Field-programmable gate array (FPGA) Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABilMEdUZCU3BEDUj-rqL-4rb3t1NLg21CrKGvjsPFdTPbI-0hVPvHmyrvroiryzzPYq8fPs0SBwp1hF-3gKMsLmyJWL5skNOTm5XqXOYPvxkZtHlL8Yf48wQzQDd58ZyKb8sjkZAbullvH_9ki1kLWn-fgsQ==,jobs/corporate/277.html
277,corporate,Cambridge Quantum Computing,Senior IT Systems & Network Analyst,https://jobs.quantumapalooza.com/u/BgAAAAABilMEdV1TrLzuEW9-TFaaAsQv_4wFNlB4wZ1Lh05Q4JgmJ06-Xq04ejRoxPhkYHR3--gXlX8ykgLUfEyuJ-zVCZmlBEMO4rCxVgIDI01ua6JkTcX7-rFAF6HX7kX4uSnDap3lwXSqzyG9YUK16qvmqwUjxwQ==,jobs/corporate/278.html
