,distance,number_of_the_match,official_code,official_job_name,matched_Unnamed: 0,matched_organization,matched_position,matched_link,matched_location,matched_date_added
593,121.15828,1,13-1199.07,Security Management Specialists,593,IonQ,"Senior Devops Engineer, Security",https://jobs.quantumapalooza.com/u/BgAAAAABjS-kSn3VQAVnoY4BTVKClgMaHKQtFqgCOg3-y4-Sc7BqEiHi25zQqMvzqnfpyS7PkhR0tgWGlH-_NyrOKxlF2YoOfelziXh9FXQJNDkwWB-Ds9MhaABG-a2gK9SUIGQLRzLhRdCpCANZ68-_cizrfVsl_6A==,USA; Maryland; College Park,2021-09-03
594,151.47572,1,29-2099.01,Neurodiagnostic Technologists,594,Google,"Software Engineer III, Data Systems, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jPplCcmZni-SjWNwpAharjEMcP_raQCwbX0j3D_CExRzOEDDw2I17ApT1wxRqx93azB8HNadRxAhCTzVZ8cp-6rvZUTugRfgPV2TM3pSjxIKVn2bzBslrfGe9GgXfJNf7qdzjKxBqJtdcAa11sm4WC8g==,USA; California; Goleta,2021-08-30
595,132.66277,1,17-2112.02,Validation Engineers,595,PsiQuantum,Resume Submission - Engineering,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mTyZadMiRvy9kWs_yEdqcBfnpLOorj2LMxx6pb2xp-IN1VSaIy_zhJdnZcy-PGPPLdC0OaWcZuyOL6uO99cTGZuJOLqcUOmBuoef9NJ29QddTTahn4HFRhgBxTarVtNl1U9xsQ8lVj8xzPRUmf1tB_hg==,"USA; California; Palo Alto
USA; Remote",2021-08-28
596,161.43338,1,23-2093.00,"Title Examiners, Abstractors, and Searchers",596,PsiQuantum,Resume Submission - G&A,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mUZH57Xt8tsbgCtwNZSrWmNR58LeSNB99rwohKAIIR_Q1IZif5Ogi8O_IYO0zd1TMJlwMfXIzqavWZ5vyfES5zE_JOHbkqbKSf_ylt_x-dq4qCuxmoQ4uB-ppcch6TCqFoePjTlu5fO3Xs-g9wp7V3eA==,USA; California; Palo Alto,2021-08-28
597,117.55295,1,51-2023.00,Electromechanical Equipment Assemblers,597,Google,"Electrical Engineer, Quantum Control Systems, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i0ADYme05O21fD6ikitA0_rAqy0xUcuMHGBJ4TmRj8Gmcre-S2hsZ8VKwcdnGicmPuseuxJDgLGbEjEpxWQAtVW1oIX6tNpLXWLqMhq1UZepdSA8ctLWnQB7vgtlSkhgkYfRJETFymlY-gi3jOHfzaig==,USA; California; Goleta,2021-08-27
598,93.52522,1,17-2199.05,Mechatronics Engineers,598,Google,"Fabrication Equipment Hardware Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i1CuYA_AL6CL0LMBPWGTmgHxnhxdzyH2eouAbQ-ME9TLYHSxruu2uydnLWYrN5nXWubzwCmejh5oq_pyDX2fQWMTOD-9Hvx5BgthvLqIrX3hKQ_6rPuberybqTIbzq_h-1RQkQclbdRzxFv2RqGTDKnw==,USA; California; Goleta,2021-08-21
599,126.40379,1,17-2199.05,Mechatronics Engineers,599,Rigetti Computing,Quantum Engineer - Hardware Integration and Scaling Technology,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ndULGFDtJXAEXHtYwKFptHasbUzw48N0imZJoiRtYkSEU0LN-jBMdtJUkCbr7Q2Qw9RUi1-wkLHCS4mCVsq55hEilOOcjcmZViyGdJcvjVmJOMllMkhmIKQMLpVrqycHnjnZRu4eL-9qcgDQwJY14HrQ==,USA; California; Berkeley,2021-08-21
600,85.03654,1,17-2199.07,Photonics Engineers,600,SRI International,Semiconductor and Photonic Device Research Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-n9IvM0kOr8658jSRs6QVmmmTmFUImsuzH1Dpr-ekW2SzssS6o5uvMiu6nFUcPz2EOuZ0hgF5zy7lWmYFCIwy1pJwb_a-dOFNUmrLsgwki7uOMpGw_yPodb1pf0OeP9GBj-XES-fKTU6GpQD4eEky141w==,USA; New Jersey; Princeton,2021-08-20
601,121.62245,1,15-1221.00,Computer and Information Research Scientists,601,Google,"Quantum Machine Learning Researcher, Research Scientist, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jG7xRq2iiONSUVDSsqO8_NPJ7O9GQYwOWRk-KZBKqs6TN6DrF9VkwC2vyDUVVViI5Ra7AQvqw01Y9lxXdnYxRg8H9taRc-grAiDzTsEMxDG2E_Z805MESJMCqo6MGLKLuLC5Eyavpvjd1v4KrzieEwlQ==,USA; California; Los Angeles,2021-08-11
602,157.29935,1,17-2199.05,Mechatronics Engineers,602,Google,"Advanced 3D Packaging Hardware Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-ixZ14KG7sTKb4ZHteYPFp5QPEDpJOCTUAnmx-50x5KLKSlSRlj678VUklP_viq0shELsftBHcbvH2_q6iJCzwOGd2Fx0C80diCia0Tu0gNDtzAfO97Tu13vi4nqVqYfNxAWl-iWtrM3ZGg2Aa1X-O5Bg==,USA; California; Goleta,2021-08-07
603,119.072296,1,15-1253.00,Software Quality Assurance Analysts and Testers,603,QC Ware,Software Engineer for Quantum Optimization,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mr__yNhLZVoy0nxn1c-6cpLb2bqIe4ylhAyisr4RSCD7Gt0gO-28ZINwq6fbDSYGptPkD7SVcwlsv6zd6Hdb9gPmGDdPqCzLJcTRfIhtlw1YXxSoDY2n4rupHgsI9yHevmm4Z2xbVJgdRMEOgpU_lS0g==,USA; California; Palo Alto,2021-08-07
604,60.296974,1,19-2012.00,Physicists,604,Quantum Circuits,Quantum Engineer (Physicist),https://jobs.quantumapalooza.com/u/BgAAAAABjS-m691oNOXU1RfMilmoiDFtJ15ujHeevfK61mGlxNzQuWKn1IVmPpG_4AVNkoPORG5adySFoqVhHD9jUtWDeCpowErc9JsRI9bMf9CkWWb1OQtaJwPG4tjRbNamYLJ6sAOMaBsxKJh-iYrge6xfAwCmHQQ==,USA; Connecticut; New Haven,2021-08-07
605,119.58923,1,17-2199.05,Mechatronics Engineers,605,Google,"Control Systems Electrical Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-ixD5FJwEmK6grK2MBCZe7v94zFlwj7k4t-curbcdg2PumEVjT6h1YH3pKoHIMPS5OnjimmFfTsSZATHyfkzRYJ2NSowNeNBr0EYqDhYYjIOf0bFndRq1TJjrieyVyBTrXaOCkBc9edM-tb79srWjzz1w==,USA; California; Goleta,2021-08-04
606,129.80489,1,17-3026.01,Nanotechnology Engineering Technologists and Technicians,606,Google,"Research Scientist, Experimental Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jMdeYQiT95q1UIkKJgkmF3rwVKHcY4k9HGE_LXGHq7OHkkko7Lueqyn8xS5WLVpWz9YZYjx9lIUdlmxuRbz-pthNQxop_vqMln0OCDEbVWCvTjyudxKukZzH-RjSL_BExCCdbOYGTyQTyjuYMstEtumg==,USA; California; Goleta,2021-08-02
607,123.58492,1,17-2199.07,Photonics Engineers,607,NVIDIA,Quantum Computing Software Architect,https://jobs.quantumapalooza.com/u/BgAAAAABjS-luQ44C3SdJDdkEKl6Pvq6nkv70hsEgW-dRC0lV0A3A85fCClMQmAD2bXJIw5LP0XcXwqCNEazzRf7GJVBJ_3dUwCvBieEwrUGqpEac_ut5zU-5KXPetPc7GXD2S2ocjviqWQ0Jvx5_pX6-9EQjlsw0fQ==,USA; California; Santa Clara,2021-07-31
608,146.66403,1,29-2099.01,Neurodiagnostic Technologists,608,Google,"Waveguide Metrology Researcher, Augmented Reality",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jUbcw6G7BzAX2NzvHHoG_dgDEObhGXRHDH3RGr29xLahNZ3lexUxq_m9icGrZFRBg8-epqXsOIgnsiLHofTnIw53wKOfx5qdIBu6xAuw4hZv7WatNWxZqouODv3h6YKUN5rrzUvMJiNn6d2EPiLvfpXA==,Canada; Ontario; Waterloo,2021-07-30
609,148.24927,1,17-2199.05,Mechatronics Engineers,609,NVIDIA,"Developer Relations Manager, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-lquyd74MGF-odwBDWLREEMXDKpgYthDSPbiG0wzRuGmrZ9VnNGOkzxxqjkOlTxms5b0qepjPgtcDJHCKazMbDo0IIUG6RuULFcnC5rzekMqUlH_YVL9T-i_2OWUhyVxtLaO27PGOwk644PP_ZRCLvTFQ==,USA; California; Palo Alto,2021-07-30
610,95.8466,1,17-2112.02,Validation Engineers,610,Qrypt,ASIC Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-msSGOjpr7HYEEUSFbABFDRGH5Nm1IGmoHiU2S847Bqf1Jd4xTJ8FShloozuWBG4rrECnwUPsJabYDRayUTOPJwtpVWY3VJZ6zGMq4lkZ2kAJ02Ybg-Ery_gmboPm-q7jByalfQexvyT12r6acYuYnJpA==,USA; Maryland; Germantown,2021-07-30
611,125.09717,1,17-2199.05,Mechatronics Engineers,611,Google,"Layout Hardware Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i8lD-_9WnsAiMmyj7UiVQRNTOAdioU90wgVtyML3xew5YSayqxm6bc8P07Sc6CwjdkbNXqsfj8dWShTRSmfnjTWGdtE_kzL2oTJTaqOu_3u-DamfDvKO_ERPTolIoYYAN2a9zODlv-eWIA7WdhZKLcWA==,USA; California; Goleta,2021-07-27
612,81.46715,1,17-2199.07,Photonics Engineers,612,ATOM Computing,Quantum Applications Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-h1Td0Pbj6qOxA84-ESpIqY8Z37eRBMdm--RgXfw1sx7OibbuWG-TkNE6RLzx3hWTTW2fz72uqGdpUyZceZiCD-96nKqOh0rMHrd8bLxr8JbEwn-wgbQ84Pln-xO4AhEZUE7CF61yk3XU4JAGLFpfghqQ==,USA; California; Berkeley,2021-07-17
613,84.88855,1,17-2199.07,Photonics Engineers,613,ATOM Computing,Quantum Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-h2NxRZWo4Jqla_PAfwrsJa2J78Cwh4NAu_C_fCrrX3ai4jiZPACStGtoXRc5kSED26Lhc-7lVLUYPwmIuUHw1a2sVKZaI8euIBUbq2GrhpnWw8VGVqbyBrU1GmsmdhTS9DwTmcAGzVJX9HcNRoX7at-A==,"USA; Colorado; Boulder
USA; California; Berkeley",2021-07-17
614,139.78018,1,15-1221.00,Computer and Information Research Scientists,614,Xanadu,Quantum Computing Educator,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oxtuq77Mo1lx-xrVlmveQ3OFCb7_r8CZqevlLUQXdZRXTaEnNrOFC0-URpd3hoPrhZskKV8CDDlCjqvj00x7jQVO5iUlkZXnaComtzAY-ngt7SIgtnkOLmqs-mo-kV1Qr_-SqpkvF8ak32jNJ8kN6vRw==,Canada; Ontario; Toronto,2021-07-17
615,121.92524,1,29-2099.01,Neurodiagnostic Technologists,615,Google,"Quantum Hardware Test Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jGLHCPw77COc5UytbWP5CFDNUHpr_lU9ORDa2ugofREv7_Fj1jfKCnOVP-KPZg-groPZUBntE2LhH8GSQ4kBpOi1TbW_EZuno4cmInFhJ4mNjPC4Otos5SvLwIErgQ1KZ649QEAD461FOsMDE7JnWKTA==,USA; California; Goleta,2021-07-15
616,78.4378,1,15-1252.00,Software Developers,616,ColdQuanta,Embedded Software Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iOaCaRxLnsQ9w2t3Kj-NZPSLtstIi7Gkyykw6ulhSbN59cVODWfdceayg8uB6pb5xhu5bJNEqkX615jrmKVGOcc6_C3wyS_O1lBKdBsUqpDLPZvDjeDWYnt1ylcp0t9_qAdQAPwbVR39hjwyEIgB8Ncw==,United Kingdom; Oxford,2021-07-09
617,121.4084,1,17-2199.07,Photonics Engineers,617,Toshiba,Research Scientist - Quantum Optical Systems,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oJVzdQPDGDyDbTFkxmDjF6cgmu4QpRgEXO9l2A3CX-72HlsODKd270asI9XlNIpUtTTE2iSXkHZ8kxIeAkrvS-8ML2rNSaXbdZVaHmN7U7I7TWy13DnKyi_IeVUUfhk-BME_JneA4FDD9EzR438zmh1Q==,United Kingdom; Cambridge,2021-06-29
618,118.73695,1,17-2061.00,Computer Hardware Engineers,618,Quantum Circuits,Quantum Software Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-m7wWxu_raeLBQlgW-BEUl264Nz0Irci6Ij18T_NSHatxX2vAZu76loT55rYDYaCfGSEjj3T6t6bfQQ-frgNPLTBcUMgAjCVXn67IVc8m1LOVM6pRqeHZ9AOE9TVlRTu1uv8aIHIwjdi20WroAImxhFCA==,USA; Connecticut; New Haven,2021-06-26
619,45.41898,1,17-2199.07,Photonics Engineers,619,Physical Sciences Corp.,Optical Physicist/Photonics Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mPj0S8eh5SHCXvWjuaq9pKzVpCkZGLfXjhKU2GMaQFN4the82vvh8QhQ-ONWKhkBSpU7loRVnfeDSXFYOAZVQzKh03PqW8s7nlBupHbbgExa5WG6x7NzvVuRSAiE35LbYGuI61bsd-7L9ojUX-m_PU7Q==,USA; Massachusetts; Boston,2021-06-24
620,121.42614,1,17-2199.05,Mechatronics Engineers,620,Google,"Hardware Engineer, Analog Mixed Signal ASIC, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i3ZctUJmiYvrjHsQtyrrRpz-nMhIXbMR0fgAnE5CHqogRPc0xkQ1L2-bC0SLIZ_HzM9mNfKVbx_cRpYaqU3xxeOwI7aRkm2G_-W_0TqmnSbNSXnuQxXSNlp3cj0R8SYwSnEBGWptQ5E0uqe6puAwzYiw==,USA; California; Goleta,2021-06-22
621,133.03366,1,29-2099.01,Neurodiagnostic Technologists,621,Google,"Hardware Engineer, Digital ASIC for Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i3OApdk8q_DMqXWa2mZ3hOA_4LmOKNpHrmuI5HqMNGAaNVZrMueZxN7kiiarMjnfGTsiVVB_LurjS285Yllpbrqa5CGB5aYbvixDcxMqb7Z5k_kfe2voYw8V5SGS1uyhi-iglEwu7hC9JQodjosG-crA==,USA; California; Goleta,2021-06-22
622,144.24237,1,15-1299.06,Digital Forensics Analysts,622,Google,"Error Correction Decoder, Software Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-i0EXTyNoPLzDcz6it6e16nr5r82sW1x9r3hN_LnhPKNdTu-fsg9SnqmiRs0T_04rcshG9gBIlVU-f2JhwnykRj4JbGZGaOmarJ7Dh8WzMogC0MkU5ocxlQG3Zqx7_Y81RdhtPwWZ-jfXkbTJBAaMPBvg==,USA; California; Santa Barbara,2021-06-18
623,46.059277,1,13-1199.04,Business Continuity Planners,623,Toshiba,Business Development Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oCdFGaDWRMC31tLe_AzVx89mE6geqhM0Eigf9IRoxgjPMSmkIgYIUdTMjFcr4LyDFrrj_YPlMvQVzCjiFsEStvNxrEKFFpGPo0JyROsA5AxXDSZKJnpHqj9lwtLOLCpYb0W6QE9M1xV0PV6-k4uDnbGw==,United Kingdom; Cambridge,2021-06-15
624,136.33496,1,17-2199.05,Mechatronics Engineers,624,Amazon Web Services (AWS),"Sr. Software Development Engineer, Quantum Computing at AWS",https://jobs.quantumapalooza.com/u/BgAAAAABjS-hxHknTPJwZBpRKR-R2XE9XybW5GO_KweYnPFpS9QHJX75FYVod0FkQ2m6z6lIVNT31uPOXeZ3J8b-AwBMdfVFFCYqxWHGQxVr7tHerHRt4cX5epJ7KUENsbJcrYqSaSaXdVx_8gH-7rE5zv82xLkDGtQ==,USA; Washington; Seattle,2021-06-05
625,137.62299,1,17-2199.09,Nanosystems Engineers,625,Google,"Director, Research Scientist. Quantum Hardware",https://jobs.quantumapalooza.com/u/BgAAAAABjS-izsQBmQvfhT5-8ZvE1xsb9FodQ2-CN-7c4pc4FX1kXhiBlYGeqLaJFHdqZqRHVMYmdcIAj95GOiRTE99_Ah48StQ0vZfYn77sEVIXSGKsuEu1LeBuMMrbljRCfzd39Fph3uwLToiCVRAEf4GzQ7Ro3CQ==,USA; California; Goleta,2021-06-05
626,177.0877,1,15-2051.00,Data Scientists,626,Zapata Computing,Senior Quantum Scientist - QML focused,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o5bIwnl7F8B6Y5hbULwXb2SOMtUORiokFNGG8C_UNixdY6uGsDgsjenjj7R2k91SmUCUyFHHGxxrdaIZhCziKBDf_MULqK6SpkCiBNpCV4W0GsgFMnPJLcLInf5WNU3SHQ6H6voK283tXbzOm7yNiJhw==,USA; Massachusetts; Boston,2021-06-03
627,74.20195,1,11-3131.00,Training and Development Managers,627,Toshiba,Product Development Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oGixOVyXuF4r_GXMPaNrhIo_bOpREpCqtEpd9ffBhcdtFLwzl9kRvvANpBZnluq0ubjRnjBW3kG7tN-nFEbwBxqd5DuY9rLiXdxP67py3VsltE1fx5aXrv5-I-vKQ9x1xivtA0Zu7558MbpTetkUE3bA==,United Kingdom; Cambridge,2021-05-28
628,134.62158,1,29-2035.00,Magnetic Resonance Imaging Technologists,628,Toshiba,Research Scientist / Engineer - High Speed Electronics for Quantum Imaging,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oJocIAZWSk3UXn7Q3KfCPXYhkL2Fsxwj9_ap7rfEutjqBShO1it5Pr-2LZXf0Jo9jd-t-g8izQ7Dkj8yskGA4aPRW3_EyqR3IH3ZrMWcdvYCc9PPXwY102hqKU8WBpUhFxNRpcpIAq-2sayUql-XOKEA==,United Kingdom; Cambridge,2021-05-26
629,129.35088,1,29-2034.00,Radiologic Technologists and Technicians,629,Amazon Web Services (AWS),Hardware Development Engineer; RF/Microwave Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-hcLK4BhmaNY6BGPT8PF7jy6jAaPLRasv4MDPqmqQEsVFytgLS07mSJy9Ieb6cnKZypqa5SXl9Wh623M8BMZz6iwkRRCKjszNemnTXeRXgT6zuDHZ_-22gCS7xDDSQ6L1VkmVVu76VvXm8c-fHZEdLGVg==,USA; California; Glendale,2021-05-22
630,146.35226,1,17-2199.05,Mechatronics Engineers,630,Google,"Software Engineer III, Qkernel, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jQiHP-7Tg2Ct2JQnqb4FPUAyA6VHIXP-DJSRCe5dnU8QRMMyqGpvyl1wjjbqqBmv114aPniCaQewtX0DFIe6cW3j68T5_7OFE2enid4XCNKry1XqdLjJevgLTM3cQgYKwUIowapZUwFru4qLMmddNwrA==,USA; California; Goleta,2021-05-22
631,127.435104,1,17-2199.07,Photonics Engineers,631,Zapata Computing,Quantum Platform Engineering Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o4otK5agPDs-k06JjDzGfz-pr1MggBLSLyuzMDMdstVXLa3TYyakxRlWyaHLkkGZNYsd5cyiwwGFEMXmO0ze9TSxxrg96GKz7sj2ed3IMGPLfHUyoX4Xt_JWnyCwEBMGS6r_h7AKM-d9CGx3l6W2ke2g==,USA; Massachusetts; Boston,2021-05-22
632,133.30127,1,15-1299.08,Computer Systems Engineers/Architects,632,Zapata Computing,Software Product Designer (UX),https://jobs.quantumapalooza.com/u/BgAAAAABjS-o6u0LvUiFCWIh0-di7zT6SISw4jM4OkusHawLYrT8Tv2M209qaxxGnpF2sbbLhYgeuEiwzd5T8vURsNrd9bqHcQaPHeZ7oO2iOyN0XF1V0IJzmWkoKXSso1kW6LN819Kk1jnOWHoa5zT20zRBdjp36yQ==,USA; Massachusetts; Boston,2021-05-22
633,113.94867,1,17-2199.07,Photonics Engineers,633,Zapata Computing,Quantum Research Scientist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o4yUJtv56G-cUqREj-cS8QE1fEIK0ut3Gx9FdanmmZ5up3QThRdMJhgqrG2pUFMUkxmlOPq3gGQwRH_Msr8Fvu_IKSsb2LwVNkJ7u8sbp4_KSznUnnojtDCbf3S0C2eJrc_N7kRMEUXCi5vTttV1jxbg==,USA; Massachusetts; Boston,2021-05-18
634,104.878296,1,15-1299.09,Information Technology Project Managers,634,Qrypt,Cloud Engineer/Cloud Systems Analyst,https://jobs.quantumapalooza.com/u/BgAAAAABjS-msfDNCIdZWm6le-TF7GELhVvOwmQnP2cFgrJlJT8_I3z9li5AOlLY3PMQ_0_05csxJyaaUCAqcc22JPdk04q2Gc5-Q3isWO7TJu0Lm6Essg8DsthYmPu-rIq7EP7zL0DlB-ZzDoCLGXTri9J7BNZU9ZQ==,USA; New York; New York,2021-05-15
635,120.185104,1,17-2199.05,Mechatronics Engineers,635,Google,"Cryogenic Systems Mechanical Design Hardware Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-iyxjQEwPalBIzIzRn7UBWPztKWHUWoPFb_7u20AlnwDWFv9qvwIBR4HJIwVGJGfD8oP5BeKZ31vMN5dxakLvmqkWBR_oz08zowykQ812Xie6GwW69um2BhY25hl_0LtMTQQ-E8RBSuVRvs5gqh8SugZw==,USA; California; Goleta,2021-05-13
636,149.71857,1,25-1054.00,"Physics Teachers, Postsecondary",636,NVIDIA,"Research Scientist, Quantum Computing - New College Grad",https://jobs.quantumapalooza.com/u/BgAAAAABjS-lvtcky_eYRyU7LUyVXtQaGL2W8udFWnbp3G-ezed9pcPUc9zAT5MueaDjFGuHC25OJIAkN1n0paVxYC4onLVevHvFqGZBPCVOMtqdLyCbKx_HkTyo40zY1x2ulWvJGBX-00od9_edL2rlybdesq0jgHQ==,USA; California; Santa Clara,2021-05-13
637,135.71164,1,19-2012.00,Physicists,637,Northrop Grumman,Principal Quantum Test Engineer,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lk0tt43URnOp8yfiR_cabRVDeDk19fSnVbvQWi7KKYxwHXHHA7nCo4pPk6TqMdoKpSTIOFe_pyTB0zf47taUTlsinjjeLt2nD5MA9NT-AIFOraL7hSAr3_6o1Er8aQTa8ntglzleDk_0rW9JmNxPfLBQ==,USA; Maryland; Linthicum,2021-05-11
638,122.93795,1,11-3013.00,Facilities Managers,638,Deloitte Consulting,Quantum Offering Incubation Technical Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ii2WL-FqGztheDmgGgwPtCqkvIYbcGpbl73SO214WL1tln-374wig-rrrdUHD_gB28jOtC7zDc3smka_hvMEhTizrwt7bCI--FBT-XOJfgM03azHBKKuAXXAxbk48L-miyPlEcU9Vs8C507eYP4tnRSw==,"USA; Virginia; Arlington
USA; Georgia; Atlanta
USA; Massachusetts; Boston
USA; Illinois; Chicago
USA; Other
USA; New York; New York
USA; Pennsylvania; Philadelphia
USA; Virginia; Rosslyn
USA; California; San Jose",2021-05-08
639,117.139915,1,15-1299.09,Information Technology Project Managers,639,Google,"Technical Program Manager, System Integration, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jUqcOeVgbEgmtWN9og6lyPgZ7Gje8pL7oW79zOpnZaqoZ1IbZN2j2XyzisiIUTGzFcIlI5tnJ-ylXB5WP2Kbft-hW1MDF2Fn763Y_FHiXaQByW-09gnQF74jBA2WHzMv67CBcjkSXNohKMv6xdehpwPw==,"USA; California; Goleta
USA; California; Los Angeles",2021-05-08
640,136.42052,1,11-2021.00,Marketing Managers,640,Toshiba,Quantum Technical Marketing Manager,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oHzCj_foo7A41jvBrCTBx3JP8CB1xrGEPnSL04MUgg4tcQ77mtCOpa6l2MWbQOjtXYrlcl3eEW45N99VZbfefpImfKXilIPVc8_MblweQNHDqKQ7KH-hDeI2RwuRxIdP8OEk3pjAIIIj0qYfDDNCoQ5Q==,USA; California; Irvine,2021-05-08
641,91.13442,1,17-3026.01,Nanotechnology Engineering Technologists and Technicians,641,Google,"Devices Surface Scientist, Hardware Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-izaELlinYXhGbXLRsY7LbgRw8k327tkQO7e90IoRedoj973xAQP3ulS9kLkH-bA2m1EDKPK7_ynMdsydx8u9HehCaClKLmH2lGF1XGVuFrWup3gN5R2GorHhhGLZLpyIYKokQ_YZObA5Xl6TzxSlF6tw==,USA; California; Goleta,2021-05-05
642,156.30728,1,15-1221.00,Computer and Information Research Scientists,642,Google,"Open Source Lead, Senior Software Engineer, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jAXlFIl6aHuxpvn-WYENtfNaM6Il_uzX38UU8pz_YDhMmcem7TevMQyBXtYCrb4uum5wNzcCI8_BDRTM3pMbYI4nBwsgGzSeYlyN5J7OHWYVsfMS_L1yUy_lVFxNehFdBiQIUez-kzrK_xt8DgPlt_Xg==,USA; California; Los Angeles,2021-05-05
643,114.061554,1,17-2199.07,Photonics Engineers,643,BP,Quantum Computing Specialist,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iCwf_8iNDwPocNPbaeDaXSCBwuj9F3l1ybqBA0gnBSnAuKrqFjjXSsnaO8uOqEKQhdAbVMTiMVrJh-Z6_45oVBLxq-Y233WGKo4MS2nbRZ-JVMGCA82suZoaEG2sIa6HoSSzEbOLD1hp2qCDRhsZHadg==,USA; Texas; Houston,2021-04-28
644,179.29263,1,15-1299.06,Digital Forensics Analysts,644,Google,"Software Engineer III, Error Correction Decoder, Quantum AI",https://jobs.quantumapalooza.com/u/BgAAAAABjS-jPj_oTOIlQzvNhgc47FZQ17YGI2jjnGtFNoGll75UJO4ZHGNk8GWfeSneNmmiYWDnOcBfOTldkwXw5kVMCL1Qj_-fAvtXIsLbwi6PSEuzftX8YMtkFchzjIk-fuZT_y80zrg0V58ymq7aq8szI79uLdw==,USA; California; Santa Barbara,2021-04-24
645,127.704346,1,15-1221.00,Computer and Information Research Scientists,645,NVIDIA,"Senior Research Scientist, Quantum Computing",https://jobs.quantumapalooza.com/u/BgAAAAABjS-lw27BPV1IC8YL4yj5_rGsUux6eJi25dXImyJ2NuL1rbvhbfr5tbrMF1l8OYFzMD2QLA7MtE5OecOxzYXYTJLlMzzWzQjOgZmr_xJb1hPMUJ0sFRmPah2fUW21Qu4SC4J_EPCytVCZC0V0uTMKrY_tKWQ==,USA; California; Santa Clara,2021-04-23
646,155.97751,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",646,NVIDIA,Senior Math Libraries Engineer Quantum Computing,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lwWBg7q-lrEHbGGgasljt6ClPYvUhFoe0CU8H9YhxqCzsggqQiHz_vJLUKSW4uzC12mgUenqBzU0hLO7RN5l6e4J_LQi7d7fAY8LphWyjZtDY5GOi_MzkqfSUQryhCcT_mmdJ7rWYJo6d6Wwj80cNQhw==,USA; California; Santa Clara,2021-04-14
647,71.22266,1,51-2023.00,Electromechanical Equipment Assemblers,647,Vescent Photonics,Process Engineer Electro-Optical Manufacturing,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ooesVu8sid3mme6lyrsLBRomelOz6Hbu35gTOZ-ZjFn04KxrYCAFRX0a--uEjcU6yJpNLUt9B03nDiNj8F8R-Hqn95pxOPhorahRntwT_p1xnKJUYfr4sfmPwVgSc8WblGxMzuS98bXNvAwVeSqSX32Q==,USA; Colorado; Golden,2021-04-12
