,organization,position,link,location,date_added,real_link,title,type,description,company,key
286,Deloitte Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ihxbCJV99D_-XeAMPl7st-yf5cW8bG0oB-uGaILDWmjQK6_BcHeO51YyqUJX-9BSKPKBFL8NmFZvjsS2fFIZ5CmDzEj-o9kacggi2GYN02hnXjr8iZ0Vrq5X-oNqLQDqz0YFIk9EB2kyJFHL-JfZubKQ==,,2021-10-06,https://job.deloitte.com/job-senior-consultant-mwd-the-garage-quantumlink-schwerpunkt-quantencomputing-_35801,,,,,job.deloitte.com
287,Qrypt,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mvsyb2rr4p7dPFA0W8JDjKmkgiC4CjDM_483_aYUPzj17fZ7921wPjFagm476ysEaeTpCK0k4mIMOItKq5iUnsD07yM-elsEWYNXK4lluMlVhPUPJT8w4ApdcyE1n9iQyUWrfAWRM0d8gq09xtg5xC7w==,,2021-10-05,https://www.qrypt.com/careers/#jobs-listing,,,,Qrypt,www.qrypt.com
288,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i70hT5XRIpEYnfiKB2bkQSosoSBXazQoN-Lei__NwAK7Iibn0NWWRt-V4femmqR-iji9RJVh2t1TJri6lQpYznOyDWJZ_2Y_W7aNRNPCxikQ_8n9uQOiB4sENmljSggERW3QVWCbcWOapsr-63XZ8DhA==,,2021-10-02,https://careers.google.com/jobs/results/105946517526717126/,,,,,careers.google.com
289,Deloitte Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-igi48StrY7_UbBvrZPMD2Tj79Z8kMpZDIV0tYvrURQfJRSFGxzxxqV54FJG-47DMM6pKlmu8KUrBC43lJVYaf0Dv8OU6tqdsR4BadIcPJKJAGpFFB3ClcrIpeKxdj5VVKXP-pdJhyINqDeFJdYhyxXMw==,,2021-10-01,https://job.deloitte.com/job-senior-consultant-mwd-the-garage-quantumlink-schwerpunkt-quantencomputing-_35801,,,,,job.deloitte.com
290,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jLdgn21avy2lTV4-nxhu94VOayvqNOcrhHh8TKu5o4ynJwYJ8299MZd3Vdom_oz_4FkViopOv8_Sfwp2Fdx89fskpUO2ckin2ey5FW9dSyoPamRwielZfn8DCu1St7Xfe1fHu21dS3AOYzrpcMOk1Qvw==,,2021-10-01,https://careers.google.com/jobs/results/115615933545751238/,,,,,careers.google.com
291,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nLVTCS_sgJPw7iBA-4foR76cWtOgVp8JgTHMLl-NP8bYH-WvD1xYN4PXfRIKz6u9z5CyRaUr8Cja8FAuMblNTeK3WMJ6q5WtaSpZ67tMhhuED43FjQx-KbdlIWf0TVYcBdWQ06Ot23bFPCp9B1Wwfe-Q==,"Boston , MA , United States",2021-09-25,https://jobs.recooty.com/quera-computing/research-scientist-amo-theory-,AMO Theoretical Physicist,Full Time,,,jobs.recooty.com
292,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nRPGtNb4Uoks2NeQMTaqHC81VMORkwyEuIEyShj3JRJ5B6vtLN1hKzlQjV_TtAm9vu2IsPHiOt12baW3STkYT824sJOFZvnKogmKBi0Iuwe0ruI4eiMoyImQuhm2tMkcq8tTbceYVbjIjLMzPTlO3LgA==,"Boston , MA , United States",2021-09-25,https://jobs.recooty.com/quera-computing/research-scientist-quantum-algorithms-and-applications-,Application Scientist,Full Time,,,jobs.recooty.com
293,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i98kZXlYTRwcS_yw2WQCfo3J-YVhdMhwwSZ08sTWaIsAZPxvO48JjNpYj-EZcO-Upb0rmof4LVOQO-OaCoRJObIADN3An1p-_bVSJ_JhGnsvzPLIZI-WdMB3ytOf2n8qG84JJgKcrTxK61nmkfvQPOqQ==,,2021-09-22,https://careers.google.com/jobs/results/94258365510623942/,,,,,careers.google.com
294,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nM2-sZ5qBQ-EV8u0ubuFbbnKv3O-bNI2GWvKLIHSf_cV3wPf2z3VDA1od3cxSbo4Qpph15cuXJkbn3dkusLhG5az_CR-pqZuRuL9CuFcVXh0LUPUw4NkEn5-gVVW--OGm7LGraegGHqX-vp0ohg9sJOQ==,"Boston , MA , United States",2021-09-22,https://jobs.recooty.com/quera-computing/electrical-engineering,Electrical Engineer (Embedded Systems),Full Time,,,jobs.recooty.com
295,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nWSxvYiV-PWKe4jpif4cU2DOWYXvULU-aWQLgN_7op45Hd03QbQCWwJ1qcoZbkZlkSNPWhYGfYI8iBKhVbN8Vrj6-UDvj1SMaVCwCXpnPDCiN2adaxy_n8_mpG1DYQ_2cJwWuuKMbAB_CRxhpzCe2apw==,"Boston , MA , United States",2021-09-22,https://jobs.recooty.com/quera-computing/software-engineer-quantum-controls-,Senior Software Engineer (Control Systems),Full Time,,,jobs.recooty.com
296,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nRPP-3N_5N9hjx1k7wHMMuQVs7wlzLZJBSMexx4IW79PMNiCvoiIvZMKYAT68lTxtKYlZA0NuXGAtCSCQe_eOeZ1tWc5sazNLWAh1GtYsL6S2QhHiJrwwnun--4mLkGRQDWFb7ClrqasjUbLd4FCQbGQ==,"Boston , MA , United States",2021-09-18,https://jobs.recooty.com/quera-computing/quantum-data-center-operations-technician,Quantum Operations Technician,Full Time,,,jobs.recooty.com
297,QuEra Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-nNIBxYt3tRrC1KcaQiXFXg0XWPoFsp0U76DIZeHywUWaIYPCnDkdm_G90IiDjPRTj3jT-d-VAtO3gbDXfhUt7bVIxaOhlkjJR0mWINNR6dcbxYiL677Qf_mfNzFhAifHkQI-qdZS1iPUSKbv4dOHM-Ag==,"Boston , MA , United States",2021-09-17,https://jobs.recooty.com/quera-computing/electrical-engineer-mixed-signal-and-microwave-,Electrical Engineer (Mixed Signal and Microwave),Full Time,,,jobs.recooty.com
298,IonQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-kSn3VQAVnoY4BTVKClgMaHKQtFqgCOg3-y4-Sc7BqEiHi25zQqMvzqnfpyS7PkhR0tgWGlH-_NyrOKxlF2YoOfelziXh9FXQJNDkwWB-Ds9MhaABG-a2gK9SUIGQLRzLhRdCpCANZ68-_cizrfVsl_6A==,,2021-09-03,https://ionq.com/,,,,Ionq,ionq.com
299,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jPplCcmZni-SjWNwpAharjEMcP_raQCwbX0j3D_CExRzOEDDw2I17ApT1wxRqx93azB8HNadRxAhCTzVZ8cp-6rvZUTugRfgPV2TM3pSjxIKVn2bzBslrfGe9GgXfJNf7qdzjKxBqJtdcAa11sm4WC8g==,,2021-08-30,https://careers.google.com/jobs/results/107038437044822726-software-engineer-iii-data-systems-quantum-ai/,,,,,careers.google.com
300,PsiQuantum,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mTyZadMiRvy9kWs_yEdqcBfnpLOorj2LMxx6pb2xp-IN1VSaIy_zhJdnZcy-PGPPLdC0OaWcZuyOL6uO99cTGZuJOLqcUOmBuoef9NJ29QddTTahn4HFRhgBxTarVtNl1U9xsQ8lVj8xzPRUmf1tB_hg==,,2021-08-28,https://psiquantum.com/jobdetail?gh_jid=4621252003,,,,Psiquantum,psiquantum.com
301,PsiQuantum,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-mUZH57Xt8tsbgCtwNZSrWmNR58LeSNB99rwohKAIIR_Q1IZif5Ogi8O_IYO0zd1TMJlwMfXIzqavWZ5vyfES5zE_JOHbkqbKSf_ylt_x-dq4qCuxmoQ4uB-ppcch6TCqFoePjTlu5fO3Xs-g9wp7V3eA==,,2021-08-28,https://psiquantum.com/jobdetail?gh_jid=4633782003,,,,Psiquantum,psiquantum.com
302,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i0ADYme05O21fD6ikitA0_rAqy0xUcuMHGBJ4TmRj8Gmcre-S2hsZ8VKwcdnGicmPuseuxJDgLGbEjEpxWQAtVW1oIX6tNpLXWLqMhq1UZepdSA8ctLWnQB7vgtlSkhgkYfRJETFymlY-gi3jOHfzaig==,,2021-08-27,https://careers.google.com/jobs/results/139734731575960262/,,,,,careers.google.com
303,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i1CuYA_AL6CL0LMBPWGTmgHxnhxdzyH2eouAbQ-ME9TLYHSxruu2uydnLWYrN5nXWubzwCmejh5oq_pyDX2fQWMTOD-9Hvx5BgthvLqIrX3hKQ_6rPuberybqTIbzq_h-1RQkQclbdRzxFv2RqGTDKnw==,,2021-08-21,https://careers.google.com/jobs/results/89952985368404678/,,,,,careers.google.com
304,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jG7xRq2iiONSUVDSsqO8_NPJ7O9GQYwOWRk-KZBKqs6TN6DrF9VkwC2vyDUVVViI5Ra7AQvqw01Y9lxXdnYxRg8H9taRc-grAiDzTsEMxDG2E_Z805MESJMCqo6MGLKLuLC5Eyavpvjd1v4KrzieEwlQ==,,2021-08-11,https://careers.google.com/jobs/results/108507762805088966/,,,,,careers.google.com
305,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ixZ14KG7sTKb4ZHteYPFp5QPEDpJOCTUAnmx-50x5KLKSlSRlj678VUklP_viq0shELsftBHcbvH2_q6iJCzwOGd2Fx0C80diCia0Tu0gNDtzAfO97Tu13vi4nqVqYfNxAWl-iWtrM3ZGg2Aa1X-O5Bg==,,2021-08-07,https://careers.google.com/jobs/results/109693194179879622-advanced-3d-packaging-hardware-engineer-quantum-ai/?src=Online%2FJob%20Board%2Findeed&utm_campaign=freeaggr&utm_medium=jobaggr&utm_source=indeed,,,,,careers.google.com
306,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-m691oNOXU1RfMilmoiDFtJ15ujHeevfK61mGlxNzQuWKn1IVmPpG_4AVNkoPORG5adySFoqVhHD9jUtWDeCpowErc9JsRI9bMf9CkWWb1OQtaJwPG4tjRbNamYLJ6sAOMaBsxKJh-iYrge6xfAwCmHQQ==,,2021-08-07,https://jobs.lever.co/quantumcircuits/fe61833d-20e0-4479-bb03-5ce230a703fa,,,,Lever,jobs.lever.co
307,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ixD5FJwEmK6grK2MBCZe7v94zFlwj7k4t-curbcdg2PumEVjT6h1YH3pKoHIMPS5OnjimmFfTsSZATHyfkzRYJ2NSowNeNBr0EYqDhYYjIOf0bFndRq1TJjrieyVyBTrXaOCkBc9edM-tb79srWjzz1w==,,2021-08-04,https://careers.google.com/jobs/results/139734731575960262-control-systems-electrical-engineer-quantum-ai/,,,,,careers.google.com
308,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jMdeYQiT95q1UIkKJgkmF3rwVKHcY4k9HGE_LXGHq7OHkkko7Lueqyn8xS5WLVpWz9YZYjx9lIUdlmxuRbz-pthNQxop_vqMln0OCDEbVWCvTjyudxKukZzH-RjSL_BExCCdbOYGTyQTyjuYMstEtumg==,,2021-08-02,https://careers.google.com/jobs/results/139928998315467462-research-scientist-experimental-quantum-computing/,,,,,careers.google.com
309,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-luQ44C3SdJDdkEKl6Pvq6nkv70hsEgW-dRC0lV0A3A85fCClMQmAD2bXJIw5LP0XcXwqCNEazzRf7GJVBJ_3dUwCvBieEwrUGqpEac_ut5zU-5KXPetPc7GXD2S2ocjviqWQ0Jvx5_pX6-9EQjlsw0fQ==,,2021-07-31,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Quantum-Computing-Software-Architect_JR1944341,,,,Nvidia,nvidia.wd5.myworkdayjobs.com
310,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jUbcw6G7BzAX2NzvHHoG_dgDEObhGXRHDH3RGr29xLahNZ3lexUxq_m9icGrZFRBg8-epqXsOIgnsiLHofTnIw53wKOfx5qdIBu6xAuw4hZv7WatNWxZqouODv3h6YKUN5rrzUvMJiNn6d2EPiLvfpXA==,,2021-07-30,https://careers.google.com/jobs/results/102851729046807238/,,,,,careers.google.com
311,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lquyd74MGF-odwBDWLREEMXDKpgYthDSPbiG0wzRuGmrZ9VnNGOkzxxqjkOlTxms5b0qepjPgtcDJHCKazMbDo0IIUG6RuULFcnC5rzekMqUlH_YVL9T-i_2OWUhyVxtLaO27PGOwk644PP_ZRCLvTFQ==,,2021-07-30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Remote/Developer-Relations-Manager--Quantum-Computing_JR1944338,,,,Nvidia,nvidia.wd5.myworkdayjobs.com
312,Qrypt,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-msSGOjpr7HYEEUSFbABFDRGH5Nm1IGmoHiU2S847Bqf1Jd4xTJ8FShloozuWBG4rrECnwUPsJabYDRayUTOPJwtpVWY3VJZ6zGMq4lkZ2kAJ02Ybg-Ery_gmboPm-q7jByalfQexvyT12r6acYuYnJpA==,,2021-07-30,https://www.qrypt.com/careers/#jobs-listing,,,,Qrypt,www.qrypt.com
313,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i8lD-_9WnsAiMmyj7UiVQRNTOAdioU90wgVtyML3xew5YSayqxm6bc8P07Sc6CwjdkbNXqsfj8dWShTRSmfnjTWGdtE_kzL2oTJTaqOu_3u-DamfDvKO_ERPTolIoYYAN2a9zODlv-eWIA7WdhZKLcWA==,,2021-07-27,https://careers.google.com/jobs/results/105946517526717126/,,,,,careers.google.com
314,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jGLHCPw77COc5UytbWP5CFDNUHpr_lU9ORDa2ugofREv7_Fj1jfKCnOVP-KPZg-groPZUBntE2LhH8GSQ4kBpOi1TbW_EZuno4cmInFhJ4mNjPC4Otos5SvLwIErgQ1KZ649QEAD461FOsMDE7JnWKTA==,,2021-07-15,https://careers.google.com/jobs/results/92096285500154566/,,,,,careers.google.com
315,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iOaCaRxLnsQ9w2t3Kj-NZPSLtstIi7Gkyykw6ulhSbN59cVODWfdceayg8uB6pb5xhu5bJNEqkX615jrmKVGOcc6_C3wyS_O1lBKdBsUqpDLPZvDjeDWYnt1ylcp0t9_qAdQAPwbVR39hjwyEIgB8Ncw==,,2021-07-09,https://apply.workable.com/coldquanta/j/D806E232A7/,,,,,apply.workable.com
316,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-m7wWxu_raeLBQlgW-BEUl264Nz0Irci6Ij18T_NSHatxX2vAZu76loT55rYDYaCfGSEjj3T6t6bfQQ-frgNPLTBcUMgAjCVXn67IVc8m1LOVM6pRqeHZ9AOE9TVlRTu1uv8aIHIwjdi20WroAImxhFCA==,,2021-06-26,https://jobs.lever.co/quantumcircuits/9d448a34-65da-494d-8051-898488764207,,,,Lever,jobs.lever.co
317,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i3ZctUJmiYvrjHsQtyrrRpz-nMhIXbMR0fgAnE5CHqogRPc0xkQ1L2-bC0SLIZ_HzM9mNfKVbx_cRpYaqU3xxeOwI7aRkm2G_-W_0TqmnSbNSXnuQxXSNlp3cj0R8SYwSnEBGWptQ5E0uqe6puAwzYiw==,,2021-06-22,https://careers.google.com/jobs/results/88750376204804806/,,,,,careers.google.com
318,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i3OApdk8q_DMqXWa2mZ3hOA_4LmOKNpHrmuI5HqMNGAaNVZrMueZxN7kiiarMjnfGTsiVVB_LurjS285Yllpbrqa5CGB5aYbvixDcxMqb7Z5k_kfe2voYw8V5SGS1uyhi-iglEwu7hC9JQodjosG-crA==,,2021-06-22,https://careers.google.com/jobs/results/73928571556373190/,,,,,careers.google.com
319,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i0EXTyNoPLzDcz6it6e16nr5r82sW1x9r3hN_LnhPKNdTu-fsg9SnqmiRs0T_04rcshG9gBIlVU-f2JhwnykRj4JbGZGaOmarJ7Dh8WzMogC0MkU5ocxlQG3Zqx7_Y81RdhtPwWZ-jfXkbTJBAaMPBvg==,,2021-06-18,https://careers.google.com/jobs/results/132209009483489990/,,,,,careers.google.com
320,Amazon Web Services (AWS),,https://jobs.quantumapalooza.com/u/BgAAAAABjS-hxHknTPJwZBpRKR-R2XE9XybW5GO_KweYnPFpS9QHJX75FYVod0FkQ2m6z6lIVNT31uPOXeZ3J8b-AwBMdfVFFCYqxWHGQxVr7tHerHRt4cX5epJ7KUENsbJcrYqSaSaXdVx_8gH-7rE5zv82xLkDGtQ==,,2021-06-05,https://www.amazon.jobs/en/jobs/1337875/,,,,,www.amazon.jobs
321,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-izsQBmQvfhT5-8ZvE1xsb9FodQ2-CN-7c4pc4FX1kXhiBlYGeqLaJFHdqZqRHVMYmdcIAj95GOiRTE99_Ah48StQ0vZfYn77sEVIXSGKsuEu1LeBuMMrbljRCfzd39Fph3uwLToiCVRAEf4GzQ7Ro3CQ==,,2021-06-05,https://careers.google.com/jobs/results/90348049865286342/,,,,,careers.google.com
322,Zapata Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o5bIwnl7F8B6Y5hbULwXb2SOMtUORiokFNGG8C_UNixdY6uGsDgsjenjj7R2k91SmUCUyFHHGxxrdaIZhCziKBDf_MULqK6SpkCiBNpCV4W0GsgFMnPJLcLInf5WNU3SHQ6H6voK283tXbzOm7yNiJhw==,,2021-06-03,https://search.linkup.com/details/ba00f33ae0803d44da47e0a4119a3082,,,,Linkup,search.linkup.com
323,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jQiHP-7Tg2Ct2JQnqb4FPUAyA6VHIXP-DJSRCe5dnU8QRMMyqGpvyl1wjjbqqBmv114aPniCaQewtX0DFIe6cW3j68T5_7OFE2enid4XCNKry1XqdLjJevgLTM3cQgYKwUIowapZUwFru4qLMmddNwrA==,,2021-05-22,https://careers.google.com/jobs/results/122171865427780294/,,,,,careers.google.com
324,Zapata Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o4otK5agPDs-k06JjDzGfz-pr1MggBLSLyuzMDMdstVXLa3TYyakxRlWyaHLkkGZNYsd5cyiwwGFEMXmO0ze9TSxxrg96GKz7sj2ed3IMGPLfHUyoX4Xt_JWnyCwEBMGS6r_h7AKM-d9CGx3l6W2ke2g==,,2021-05-22,https://search.linkup.com/details/5bac3a0982d918831088d91c1febf9d0,,,,Linkup,search.linkup.com
325,Zapata Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o6u0LvUiFCWIh0-di7zT6SISw4jM4OkusHawLYrT8Tv2M209qaxxGnpF2sbbLhYgeuEiwzd5T8vURsNrd9bqHcQaPHeZ7oO2iOyN0XF1V0IJzmWkoKXSso1kW6LN819Kk1jnOWHoa5zT20zRBdjp36yQ==,,2021-05-22,https://angel.co/company/zapata-computing/jobs/1300910-software-product-designer-ux,,,,,angel.co
326,Zapata Computing,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-o4yUJtv56G-cUqREj-cS8QE1fEIK0ut3Gx9FdanmmZ5up3QThRdMJhgqrG2pUFMUkxmlOPq3gGQwRH_Msr8Fvu_IKSsb2LwVNkJ7u8sbp4_KSznUnnojtDCbf3S0C2eJrc_N7kRMEUXCi5vTttV1jxbg==,,2021-05-18,https://search.linkup.com/details/9084206335e579fe51d49020241390ea,,,,Linkup,search.linkup.com
327,Qrypt,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-msfDNCIdZWm6le-TF7GELhVvOwmQnP2cFgrJlJT8_I3z9li5AOlLY3PMQ_0_05csxJyaaUCAqcc22JPdk04q2Gc5-Q3isWO7TJu0Lm6Essg8DsthYmPu-rIq7EP7zL0DlB-ZzDoCLGXTri9J7BNZU9ZQ==,,2021-05-15,"https://www.glassdoor.com/job-listing/cloud-engineer-cloud-systems-analyst-qrypt-JV_KO0,36_KE37,42.htm?jl=4060472769",,,,,www.glassdoor.com
328,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iyxjQEwPalBIzIzRn7UBWPztKWHUWoPFb_7u20AlnwDWFv9qvwIBR4HJIwVGJGfD8oP5BeKZ31vMN5dxakLvmqkWBR_oz08zowykQ812Xie6GwW69um2BhY25hl_0LtMTQQ-E8RBSuVRvs5gqh8SugZw==,,2021-05-13,https://careers.google.com/jobs/results/89778131461644998/,,,,,careers.google.com
329,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lvtcky_eYRyU7LUyVXtQaGL2W8udFWnbp3G-ezed9pcPUc9zAT5MueaDjFGuHC25OJIAkN1n0paVxYC4onLVevHvFqGZBPCVOMtqdLyCbKx_HkTyo40zY1x2ulWvJGBX-00od9_edL2rlybdesq0jgHQ==,,2021-05-13,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Research-Scientist--Quantum-Computing---New-College-Grad_JR1942193-1,,,,Nvidia,nvidia.wd5.myworkdayjobs.com
330,Northrop Grumman,Job Search,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lk0tt43URnOp8yfiR_cabRVDeDk19fSnVbvQWi7KKYxwHXHHA7nCo4pPk6TqMdoKpSTIOFe_pyTB0zf47taUTlsinjjeLt2nD5MA9NT-AIFOraL7hSAr3_6o1Er8aQTa8ntglzleDk_0rW9JmNxPfLBQ==,,2021-05-11,https://www.northropgrumman.com/jobs/?category=Engineering&fof=1,Job Search,,,Northrop_Grumman,www.northropgrumman.com
331,Deloitte Consulting,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-ii2WL-FqGztheDmgGgwPtCqkvIYbcGpbl73SO214WL1tln-374wig-rrrdUHD_gB28jOtC7zDc3smka_hvMEhTizrwt7bCI--FBT-XOJfgM03azHBKKuAXXAxbk48L-miyPlEcU9Vs8C507eYP4tnRSw==,,2021-05-08,https://apply.deloitte.com/careers/Error,,,,Deloitte,apply.deloitte.com
332,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jUqcOeVgbEgmtWN9og6lyPgZ7Gje8pL7oW79zOpnZaqoZ1IbZN2j2XyzisiIUTGzFcIlI5tnJ-ylXB5WP2Kbft-hW1MDF2Fn763Y_FHiXaQByW-09gnQF74jBA2WHzMv67CBcjkSXNohKMv6xdehpwPw==,,2021-05-08,https://careers.google.com/jobs/results/109624006065169094/,,,,,careers.google.com
333,Toshiba,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-oHzCj_foo7A41jvBrCTBx3JP8CB1xrGEPnSL04MUgg4tcQ77mtCOpa6l2MWbQOjtXYrlcl3eEW45N99VZbfefpImfKXilIPVc8_MblweQNHDqKQ7KH-hDeI2RwuRxIdP8OEk3pjAIIIj0qYfDDNCoQ5Q==,,2021-05-08,"https://www.glassdoor.com/job-listing/tai-technical-marketing-manager-toshiba-america-JV_IC1146798_KO0,31_KE32,47.htm?jl=4027514818",,,,,www.glassdoor.com
334,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-izaELlinYXhGbXLRsY7LbgRw8k327tkQO7e90IoRedoj973xAQP3ulS9kLkH-bA2m1EDKPK7_ynMdsydx8u9HehCaClKLmH2lGF1XGVuFrWup3gN5R2GorHhhGLZLpyIYKokQ_YZObA5Xl6TzxSlF6tw==,,2021-05-05,https://careers.google.com/jobs/results/133431022000710342/,,,,,careers.google.com
335,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jAXlFIl6aHuxpvn-WYENtfNaM6Il_uzX38UU8pz_YDhMmcem7TevMQyBXtYCrb4uum5wNzcCI8_BDRTM3pMbYI4nBwsgGzSeYlyN5J7OHWYVsfMS_L1yUy_lVFxNehFdBiQIUez-kzrK_xt8DgPlt_Xg==,,2021-05-05,https://careers.google.com/jobs/results/138383222372213446-open-source-lead-senior-software-engineer-quantum-ai/,,,,,careers.google.com
336,BP,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-iCwf_8iNDwPocNPbaeDaXSCBwuj9F3l1ybqBA0gnBSnAuKrqFjjXSsnaO8uOqEKQhdAbVMTiMVrJh-Z6_45oVBLxq-Y233WGKo4MS2nbRZ-JVMGCA82suZoaEG2sIa6HoSSzEbOLD1hp2qCDRhsZHadg==,,2021-04-28,https://careers.bpglobal.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25078&siteid=5012&PageType=JobDetails&jobid=142583,,,,,careers.bpglobal.com
337,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-jPj_oTOIlQzvNhgc47FZQ17YGI2jjnGtFNoGll75UJO4ZHGNk8GWfeSneNmmiYWDnOcBfOTldkwXw5kVMCL1Qj_-fAvtXIsLbwi6PSEuzftX8YMtkFchzjIk-fuZT_y80zrg0V58ymq7aq8szI79uLdw==,,2021-04-24,https://careers.google.com/jobs/results/123112293064942278/,,,,,careers.google.com
338,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lw27BPV1IC8YL4yj5_rGsUux6eJi25dXImyJ2NuL1rbvhbfr5tbrMF1l8OYFzMD2QLA7MtE5OecOxzYXYTJLlMzzWzQjOgZmr_xJb1hPMUJ0sFRmPah2fUW21Qu4SC4J_EPCytVCZC0V0uTMKrY_tKWQ==,,2021-04-23,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist--Quantum-Computing_JR1941696,,,,Nvidia,nvidia.wd5.myworkdayjobs.com
339,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lwWBg7q-lrEHbGGgasljt6ClPYvUhFoe0CU8H9YhxqCzsggqQiHz_vJLUKSW4uzC12mgUenqBzU0hLO7RN5l6e4J_LQi7d7fAY8LphWyjZtDY5GOi_MzkqfSUQryhCcT_mmdJ7rWYJo6d6Wwj80cNQhw==,,2021-04-14,"https://www.glassdoor.com/job-listing/senior-math-libraries-engineer-quantum-computing-nvidia-JV_IC1147439_KO0,48_KE49,55.htm?jl=1007515418277",,,,,www.glassdoor.com
340,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-lvOVucf0akJ5PeTdqLAiPy6hSpyOeWluanSBb4PD3zPDmAZ4r1afOmXxx0n3aU1LTVz6l_t3RjxNgfZjRC65iL_5UE3fWvB_WeC2yDRHtVvuFN_qvhH87KRroi6rQNIFHb8nmMSYtZc02RO_aB13-BBQ==,,2021-04-08,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Math-Libraries-Engineer---Python-APIs_JR1941232,,,,Nvidia,nvidia.wd5.myworkdayjobs.com
341,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjS-i4AoR3pZc9ToPmh_iFLtcTuoJKq6M3zH0nyMdUDgLnZ4UqGKrrn4gl3gykWdtnnQbK7lPEyhDV7Ok7anvPkXwAuf4-OvCWf_ZyPUyv96RM2jzhLM51-blXveOqXpQBW1ulv3yeO7nCQGar_O8GKMW30g==,,2021-04-07,https://careers.google.com/jobs/results/111219680904913606/,,,,,careers.google.com
