,Title,Organisation ID,Organisation Name,Organisation Profile,Posted By - Name,Posted By - Profile,Short description,Location,Remote work allowed,Benefits,Workplace type,Description,Seniority level,Under 10 applications,Job functions,Date posted,Date expires,Industry,Source domain,Easy apply,Job type,Industry.1,Link,key,real_link,title,location,company,position,type,description
1368,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Rhineland-Palatinate, Germany",,,Hybrid,,,,,2022-09-30 08:09:26,2022-10-05 14:15:32,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291901483,www.linkedin.com,https://www.linkedin.com/jobs/view/3291901483,Modern Work Cloud Specialist for Lifesciences and Chemicals,"Rhénanie-Palatinat, Allemagne",Microsoft,,Temps plein,"Are you inspired to help customers empower their employees, maximize the employee experience, and do great work using the devices and apps they love? We are looking for someone to help customers who are undergoing significant changes to the way they work as we continue to shift into a truly hybrid work model. Microsoft is at the forefront of this transformation come and help organizations rethink aspects of their business in a way that sets them and their people up for success in this new world of work.

In the MW Specialists team we are looking for passionate, experienced, and credible specialist sellers with a drive for developing and winning strategic opportunities that deliver end-to-end Modern Work thought leadership driving significant customer value and enabling transformational customer outcomes. As a MW Specialist you will build digital transformation modern work strategies with customers, collaborating across different groups inside the Customer environment to successfully enable customers to drive transition to Digital transformation in a hybrid work environment. You will lead consultative customer conversations and collaborate on the planning, orchestration and execution of end-to-end Frontline worker, employee experience, Teams Rooms and Phone, and Next Generation Windows Experiences opportunities with internal stakeholders and partners to cross-sell and up-sell. This opportunity will allow you to learn and accelerate your career growth, honing your solution sales and collaboration skills and deepening your modern worker end-to-end expertise.

Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.

#NextPlay





Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
1369,Ingenieur kerntechnische Entsorgung (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Aachen, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-30 03:20:27,2022-10-05 14:15:32,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3295199043,www.linkedin.com,https://www.linkedin.com/jobs/view/3295199043,Ingenieur kerntechnische Entsorgung (all genders),"Aix-la-Chapelle, Rhénanie du Nord-Westphalie, Allemagne",Accenture DACH,,Temps plein,"Du suchst das Besondere, das Spezielle, das Wow!-Ding? Du findest es bei umlaut. Hier bist du Teil eines interdisziplinären Teams, das namhafte Kunden technologisch und organisatorisch berät und sie mit seinen Ingenieurdienstleistungen in ein neues technologisches Zeitalter katapultiert. Dabei bündelt umlaut seine jahrelange Expertise in allen Branchen, u.a. Automotive, Energy, Luftfahrt und Telecommunication sowie im öffentlichen Sektor. Seit 2021 ist das Full-Service-Unternehmen Teil der globalen Accenture-Familie. umlaut stärkt mit seinen rund 5.000 Ingenieur:innen und Expert:innen an über 50 Standorten weltweit die Digital-Engineering-Kompetenz des führenden Beratungs- und Technologieunternehmens. Sei dabei, wenn wir die Art und Weise transformieren, wie Kunden ihre Produkte designen, konstruieren und fertigen – und on top Nachhaltigkeit im Unternehmen verankern!









































Du hast Fragen? Dann wende dich gerne an unser Recruiting Team per E-Mail an hr.energy@umlaut.com.

Wir freuen uns auf deine Bewerbung!"
1370,Modern Work Cloud Specialist for Lifesciences and Chemicals,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Thuringia, Germany",,,Hybrid,,,,,2022-09-30 08:09:52,2022-10-05 14:15:32,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3291698663,www.linkedin.com,https://www.linkedin.com/jobs/view/3291698663,Modern Work Cloud Specialist for Lifesciences and Chemicals,"Thuringe, Allemagne",Microsoft,,Temps plein,"Are you inspired to help customers empower their employees, maximize the employee experience, and do great work using the devices and apps they love? We are looking for someone to help customers who are undergoing significant changes to the way they work as we continue to shift into a truly hybrid work model. Microsoft is at the forefront of this transformation come and help organizations rethink aspects of their business in a way that sets them and their people up for success in this new world of work.

In the MW Specialists team we are looking for passionate, experienced, and credible specialist sellers with a drive for developing and winning strategic opportunities that deliver end-to-end Modern Work thought leadership driving significant customer value and enabling transformational customer outcomes. As a MW Specialist you will build digital transformation modern work strategies with customers, collaborating across different groups inside the Customer environment to successfully enable customers to drive transition to Digital transformation in a hybrid work environment. You will lead consultative customer conversations and collaborate on the planning, orchestration and execution of end-to-end Frontline worker, employee experience, Teams Rooms and Phone, and Next Generation Windows Experiences opportunities with internal stakeholders and partners to cross-sell and up-sell. This opportunity will allow you to learn and accelerate your career growth, honing your solution sales and collaboration skills and deepening your modern worker end-to-end expertise.

Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.

#NextPlay





Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
1371,CRM Manager (Inhouse) (m/w/d) in Köln,b3JnOjE2MjQ3,Deloitte,,,,-,"Cologne, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-21 11:51:23,2022-10-05 14:15:32,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3239148658,www.linkedin.com,https://www.linkedin.com/jobs/view/3239148658,,,,,,
1372,Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in Hannover,b3JnOjE2MjQ3,Deloitte,,,,-,"Hannover, Lower Saxony, Germany",,,On-site,,,,,2022-09-28 19:12:22,2022-10-05 14:15:32,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3279789831,www.linkedin.com,https://www.linkedin.com/jobs/view/3279789831,,,,,,
1373,Praktikum Elektromobilität Automotive (all genders),b3JnOjI5Mzc5NA==,Accenture DACH,,,,-,"Brunswick, Lower Saxony, Germany",,,On-site,,,,,2022-09-20 03:21:21,2022-10-05 14:15:32,,www.accenture.com,NO,,,https://www.linkedin.com/jobs/view/3278294526,www.linkedin.com,https://www.linkedin.com/jobs/view/3278294526,,,,,,
1374,Werkstudent (m/w/d) Digital Transformation Consulting - Organizational Change,b3JnOjEzMDgy,Atos,,,,-,"Munich, Bavaria, Germany",,,On-site,,,,,2022-09-21 17:58:57,2022-10-05 14:15:32,,jobs.atos.net,NO,,,https://www.linkedin.com/jobs/view/3277987386,www.linkedin.com,https://www.linkedin.com/jobs/view/3277987386,,,,,,
1375,(Junior) Project Manager (PMO) - Tax (m/w/d) in Düsseldorf,b3JnOjE2MjQ3,Deloitte,,,,-,"Düsseldorf, North Rhine-Westphalia, Germany",,,On-site,,,,,2022-09-28 11:48:49,2022-10-05 14:15:32,,job.deloitte.com,NO,,,https://www.linkedin.com/jobs/view/3217264450,www.linkedin.com,https://www.linkedin.com/jobs/view/3217264450,,,,,,
1376,Cloud Solution Architect | Data & Analytics,b3JnOjEzNzI2NTcx,Microsoft,,,,-,"Thuringia, Germany",,,Remote,,,,,2022-09-29 15:35:50,2022-10-05 14:15:32,,careers.microsoft.com,NO,,,https://www.linkedin.com/jobs/view/3290771746,www.linkedin.com,https://www.linkedin.com/jobs/view/3290771746,,,,,,
1377,"Senior Kundenservicemitarbeiter (m/w/d) im Verteilzentrum Erfurt, Delivery Station Liaison",b3JnOjMwNDYxNQ==,Amazon,,,,-,"Erfurt, Thuringia, Germany",,,,,,,,2022-09-19 18:20:47,2022-10-05 14:15:32,,www.amazon.jobs,NO,,,https://www.linkedin.com/jobs/view/3271130139,www.linkedin.com,https://www.linkedin.com/jobs/view/3271130139,,,,,,
1378,Pursuit Engineer,b3JnOjQ4NDE0,Qualcomm,,,,-,"Linköping, Ostergotland County, Sweden",,,On-site,,,,,2022-09-27 16:45:24,2022-10-05 14:15:32,,qualcomm.wd5.myworkdayjobs.com,NO,,,https://www.linkedin.com/jobs/view/3291208247,www.linkedin.com,https://www.linkedin.com/jobs/view/3291208247,,,,,,
1379,Technischer Redakteur (m/w/d),b3JnOjEwMjc4MTY=,Bundesdruckerei-Gruppe,,,,-,"Berlin, Berlin, Germany",,,On-site,,,,,2022-09-22 20:29:04,2022-10-05 14:15:32,,bundesdruckerei.softgarden.io,NO,,,https://www.linkedin.com/jobs/view/3284061729,www.linkedin.com,https://www.linkedin.com/jobs/view/3284061729,,,,,,
1380,September 2023 Start Business Development Graduate Development Programme (GDP),b3JnOjExNTc0Nw==,Raytheon Intelligence & Space,,,,-,"Harlow, England, United Kingdom",,,,,,,,2022-09-22 23:58:53,2022-10-05 14:15:32,,careers.rtx.com,NO,,,https://www.linkedin.com/jobs/view/3274289202,www.linkedin.com,https://www.linkedin.com/jobs/view/3274289202,,,,,,
1381,Designer - 2023 Entry Level Sales,b3JnOjU5NDM=,IBM,,,,-,"New York, NY",,,,,,,,2022-09-08 00:00:00,2022-10-05 14:15:32,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3252897555,www.linkedin.com,https://www.linkedin.com/jobs/view/3252897555,,,,,,
1382,PLC Engineer,b3JnOjEyMDQ5MTE=,Quantum Marine Stabilizers,,,,-,"Boca Raton, FL",,,On-site,,,,,2022-09-22 17:39:33,2022-10-05 14:15:32,,www.ziprecruiter.com,NO,,,https://www.linkedin.com/jobs/view/3283829922,www.linkedin.com,https://www.linkedin.com/jobs/view/3283829922,,,,,,
1383,Risk Analyst,b3JnOjU4NjUzNDA=,Quantum ePay,,,,-,"Anaheim, CA",,,,,,,,2022-08-07 11:03:05,2022-10-05 14:15:32,,quantumelectronicpayments.isolvedhire.com,NO,,,https://www.linkedin.com/jobs/view/3246483803,www.linkedin.com,https://www.linkedin.com/jobs/view/3246483803,,,,,,
1384,Account Executive,b3JnOjU4NjUzNDA=,Quantum ePay,,,,-,"Austin, TX",,,,,,,,2022-09-12 00:00:00,2022-10-05 14:15:32,,quantumelectronicpayments.isolvedhire.com,NO,,,https://www.linkedin.com/jobs/view/3266902833,www.linkedin.com,https://www.linkedin.com/jobs/view/3266902833,,,,,,
1385,Quantum Device Modeling Engineer,b3JnOjgwNzUxMA==,"HRL Laboratories, LLC",,,,-,"Malibu, CA",,,On-site,,,,,2022-09-24 15:36:18,2022-10-05 14:15:32,,jobs.lever.co,NO,,,https://www.linkedin.com/jobs/view/3279100775,www.linkedin.com,https://www.linkedin.com/jobs/view/3279100775,,,,,,
1386,Head of Developer Relations (DE),b3JnOjgxMDE2MDcx,Signaloid,,,,-,"Munich, Bavaria, Germany",,,Remote,,,,,2022-09-08 22:46:04,2022-10-05 14:15:32,,apply.workable.com,NO,,,https://www.linkedin.com/jobs/view/3259493741,www.linkedin.com,https://www.linkedin.com/jobs/view/3259493741,,,,,,
1387,Entry Level - Associate Data Scientist (Federal),b3JnOjU5NDM=,IBM,,,,-,"Hampton, VA",,,,,,,,2022-09-28 00:00:00,2022-10-05 14:15:32,,ibm.contacthr.com,NO,,,https://www.linkedin.com/jobs/view/3282204257,www.linkedin.com,https://www.linkedin.com/jobs/view/3282204257,,,,,,
